MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
2582.1899414	2582.081543	2560.081543	3059.3400879	1998.9969482
2582.209961	2582.1015625	2560.1015625	3059.3601074	1998.9969482
2582.3400879	2582.231689	2560.231689	3059.459961	2604.8981934
2582.469971	2582.3615723	2560.3615723	3059.5600586	2593.8205566
2582.540039	2582.431641	2560.431641	3059.6298828	2005.819458
2582.6499023	2582.5415039	2560.5415039	3059.719971	2437.80127
2582.6699219	2582.5615234	2560.5615234	3059.72998	3997.9938965
2582.7	2582.5915527	2560.5915527	3059.77002	1499.247681
2582.75	2582.6416016	2560.6416016	3059.8100586	2498.7463379
2582.77002	2582.6616211	2560.6616211	3059.8400879	1332.6646729
2582.8200684	2582.71167	2560.71167	3059.8798828	2528.8515625
2582.8500977	2582.7414551	2560.7414551	3059.9099121	1998.9969482
2582.9	2582.79126	2560.79126	3059.9499512	2486.5571289
2582.9499512	2582.8413086	2560.8413086	3060	1998.9969482
2583.1799316	2583.071289	2561.071289	3060.209961	2189.53833
2583.22998	2583.1213379	2561.1213379	3060.25	2498.7463379
2583.26001	2583.1513672	2561.1513672	3060.280029	1998.9969482
2583.3100586	2583.201416	2561.201416	3060.3200684	2498.7463379
2583.3300781	2583.2214355	2561.2214355	3060.3500977	1332.6646729
2583.3601074	2583.2514648	2561.2514648	3060.3701172	2998.4953613
2583.4099121	2583.30127	2561.30127	3060.4199219	1998.7636719
2583.4299316	2583.321289	2561.321289	3060.4499512	1343.3259277
2583.5600586	2583.451416	2561.451416	3060.5500488	2598.6960449
2583.6599121	2583.55127	2561.55127	3060.6499023	1998.8806152
2583.76001	2583.6513672	2561.6513672	3060.719971	2855.709961
2583.8701172	2583.7614746	2561.7614746	3060.8200684	2198.8967285
2583.8898926	2583.78125	2561.78125	3060.8400879	1974.6190186
2583.9199219	2583.811279	2561.811279	3060.8601074	2998.4953613
2583.9399414	2583.8312988	2561.8312988	3060.8798828	2023.0812988
2583.969971	2583.8613281	2561.8613281	3060.9099121	1998.9969482
2583.99	2583.8813477	2561.8813477	3060.9499512	999.4984741
2584.040039	2583.9313965	2561.9313965	3060.97998	3331.6616211
2584.0700684	2583.9614258	2561.9614258	3061.01001	1998.9969482
2584.1699219	2584.061279	2562.061279	3061.0800781	2858.467529
2584.2	2584.0913086	2562.0913086	3061.1101074	1998.9969482
2584.219971	2584.1113281	2562.1113281	3061.1298828	2023.0812988
2584.47998	2584.3713379	2562.3713379	3061.3300781	2596.258301
2584.6	2584.4914551	2562.4914551	3061.4199219	2672.39917
2584.6298828	2584.52124	2562.52124	3061.459961	1487.0587158
2584.6499023	2584.54126	2562.54126	3061.47998	1998.9969482
2584.72998	2584.6213379	2562.6213379	3061.540039	2665.3293457
2584.75	2584.6413574	2562.6413574	3061.5700684	1332.6646729
2584.8100586	2584.701416	2562.701416	3061.6	3997.9938965
2584.8798828	2584.7709961	2562.7709961	3061.6699219	2005.6759033
2584.9299316	2584.8210449	2562.8210449	3061.709961	2498.7463379
2585.01001	2584.901123	2562.901123	3061.77002	2665.3293457
2585.0600586	2584.9511719	2562.9511719	3061.8200684	1998.9969482
2585.0800781	2584.9711914	2562.9711914	3061.8601074	999.4984741
2585.1101074	2585.001221	2563.001221	3061.8898926	2014.9890137
2585.1599121	2585.0510254	2563.0510254	3061.9399414	1989.2457275
2585.26001	2585.151123	2563.151123	3062.030029	2221.107666
2585.290039	2585.1811523	2563.1811523	3062.0500488	2998.4953613
2585.3601074	2585.251221	2563.251221	3062.1298828	1754.3436279
2585.4399414	2585.3310547	2563.3310547	3062.1899414	2657.203369
2585.5900879	2585.4812012	2563.4812012	3062.3500977	1876.8526611
2585.6398926	2585.5310059	2563.5310059	3062.4	1998.7636719
2585.6699219	2585.5610352	2563.5610352	3062.4299316	1998.9969482
2585.719971	2585.611084	2563.611084	3062.47998	1998.9969482
2585.8	2585.6911621	2563.6911621	3062.5600586	1998.9969482
2585.9	2585.7910156	2563.7910156	3062.6599121	1998.8806152
2585.969971	2585.861084	2563.861084	3062.74	1749.1223145
2586	2585.8911133	2563.8911133	3062.77002	1998.9969482
2586.02002	2585.9111328	2563.9111328	3062.8	1343.3259277
2586.1	2585.991211	2563.991211	3062.8898926	1781.5994873
2586.1499023	2586.0410156	2564.0410156	3062.9299316	2486.5571289
2586.2	2586.0910645	2564.0910645	3062.99	1665.830811
2586.280029	2586.1711426	2564.1711426	3063.0600586	2284.5678711
2586.3300781	2586.2211914	2564.2211914	3063.1101074	1998.9969482
2586.3500977	2586.241211	2564.241211	3063.1499023	1005.483521
2586.3798828	2586.2709961	2564.2709961	3063.1799316	1982.7449951
2586.459961	2586.3510742	2564.3510742	3063.25	2284.5678711
2586.530029	2586.4211426	2564.4211426	3063.3200684	1998.9969482
2586.6101074	2586.501221	2564.501221	3063.3898926	2300.21582
2586.6298828	2586.5209961	2564.5209961	3063.4199219	1316.4125977
2586.6599121	2586.5510254	2564.5510254	3063.4499512	1998.9969482
2586.709961	2586.6010742	2564.6010742	3063.5	1998.9969482
2586.8400879	2586.7312012	2564.7312012	3063.6101074	2362.4509277
2586.8898926	2586.7810059	2564.7810059	3063.6499023	2501.4467773
2586.9099121	2586.8007813	2564.8007813	3063.6699219	1998.9969482
2586.959961	2586.85083	2564.85083	3063.719971	1998.9969482
2587.040039	2586.9309082	2564.9309082	3063.77002	3198.3952637
2587.0900879	2586.980957	2564.980957	3063.8200684	1998.9969482
2587.1899414	2587.080811	2565.080811	3063.8898926	2858.467529
2587.24	2587.130859	2565.130859	3063.9199219	3331.6616211
2587.27002	2587.1608887	2565.1608887	3063.9399414	2998.4953613
2587.290039	2587.1809082	2565.1809082	3063.959961	1998.9969482
2587.3701172	2587.2609863	2565.2609863	3064.01001	3213.6984863
2587.5	2587.390869	2565.390869	3064.0900879	3242.2756348
2587.5500488	2587.440918	2565.440918	3064.1398926	2008.5615234
2587.6799316	2587.570801	2565.570801	3064.209961	3705.4577637
2587.8300781	2587.7209473	2565.7209473	3064.3200684	2725.905029
2587.959961	2587.85083	2565.85083	3064.3898926	3718.1044922
2588.01001	2587.9008789	2565.9008789	3064.4399414	1998.9969482
2588.030029	2587.9208984	2565.9208984	3064.459961	1998.9969482
2588.1101074	2588	2566	3064.51001	3198.3952637
2588.1599121	2588.0507813	2566.0507813	3064.530029	4973.1142578
2588.1799316	2588.070801	2566.070801	3064.5600586	1332.6646729
2588.3601074	2588.2509766	2566.2509766	3064.6699219	3285.3081055
2588.49	2588.380859	2566.380859	3064.77002	2593.8205566
2588.540039	2588.4309082	2566.4309082	3064.8100586	2498.7463379
2588.6201172	2588.5109863	2566.5109863	3064.8601074	3198.3952637
2588.6398926	2588.5307617	2566.5307617	3064.8898926	1326.94397
2588.74	2588.630859	2566.630859	3064.959961	2855.709961
2588.8400879	2588.730957	2566.730957	3065.030029	2855.709961
2588.8701172	2588.7609863	2566.7609863	3065.040039	5996.9907227
2588.9199219	2588.8105469	2566.8105469	3065.0900879	1989.2457275
2588.969971	2588.8605957	2566.8605957	3065.1101074	4997.4926758
2589.2	2589.0905762	2567.0905762	3065.280029	2709.2463379
2589.22998	2589.1206055	2567.1206055	3065.290039	5996.9907227
2589.280029	2589.1706543	2567.1706543	3065.3300781	2498.7463379
2589.3	2589.1906738	2567.1906738	3065.3400879	3997.9938965
2589.3300781	2589.2207031	2567.2207031	3065.3701172	1998.9969482
2589.4499512	2589.3405762	2567.3405762	3065.4499512	3001.3334961
2589.6101074	2589.5007324	2567.5007324	3065.5600586	2907.63208
2589.709961	2589.6005859	2567.6005859	3065.6398926	2500.092529
2589.72998	2589.6206055	2567.6206055	3065.6499023	3997.9938965
2589.76001	2589.6506348	2567.6506348	3065.6699219	2998.4953613
2589.780029	2589.6706543	2567.6706543	3065.6799316	3997.9938965
2589.9399414	2589.8305664	2567.8305664	3065.790039	2909.4973145
2589.959961	2589.8505859	2567.8505859	3065.8	3997.9938965
2590.0900879	2589.9807129	2567.9807129	3065.8898926	2895.0991211
2590.1699219	2590.0605469	2568.0605469	3065.9399414	3188.644043
2590.3400879	2590.2307129	2568.2307129	3066.0600586	2831.9123535
2590.4199219	2590.3105469	2568.3105469	3066.1201172	2657.203369
2590.6	2590.4907227	2568.4907227	3066.25	2772.9206543
2590.6201172	2590.5107422	2568.5107422	3066.26001	3997.9938965
2590.75	2590.640625	2568.640625	3066.3601074	2600.0109863
2590.77002	2590.6606445	2568.6606445	3066.3601074	4021.934082
2590.8300781	2590.7207031	2568.7207031	3066.4	3016.450439
2590.8500977	2590.7407227	2568.7407227	3066.4299316	1332.6646729
2590.8798828	2590.7705078	2568.7705078	3066.4399414	5948.2348633
2590.9299316	2590.8205566	2568.8205566	3066.469971	3331.6616211
2590.9499512	2590.840332	2568.840332	3066.49	1998.9969482
2591.0800781	2590.970459	2568.970459	3066.5800781	2887.4401855
2591.1	2590.9904785	2568.9904785	3066.6	1998.9969482
2591.1298828	2591.0202637	2569.0202637	3066.6201172	2974.1174316
2591.209961	2591.1003418	2569.1003418	3066.6699219	3213.6984863
2591.26001	2591.150391	2569.150391	3066.7	3331.6616211
2591.3300781	2591.220459	2569.220459	3066.75	2798.5957031
2591.3601074	2591.2504883	2569.2504883	3066.77002	2998.4953613
2591.459961	2591.3503418	2569.3503418	3066.8500977	2492.6516113
2591.5900879	2591.4804688	2569.4804688	3066.9399414	2902.7988281
2591.6398926	2591.5302734	2569.5302734	3066.97998	2486.5571289
2591.6599121	2591.550293	2569.550293	3067.01001	1332.6646729
2591.8898926	2591.7802734	2569.7802734	3067.2	2420.30542
2591.9199219	2591.8103027	2569.8103027	3067.209961	5996.9907227
2591.9399414	2591.8303223	2569.8303223	3067.25	999.4984741
2591.969971	2591.8603516	2569.8603516	3067.26001	5996.9907227
2592.1201172	2592.010498	2570.010498	3067.3798828	2503.7138672
2592.1499023	2592.0402832	2570.0402832	3067.4099121	1982.7449951
2592.1699219	2592.0603027	2570.0603027	3067.4299316	1998.9969482
2592.2	2592.090332	2570.090332	3067.4399414	5996.9907227
2592.3500977	2592.2404785	2570.2404785	3067.5700684	2310.76709
2592.4	2592.2902832	2570.2902832	3067.6201172	1989.2457275
2592.4299316	2592.3203125	2570.3203125	3067.6398926	3034.6218262
2592.5800781	2592.470459	2570.470459	3067.74	2998.4953613
2592.6	2592.4904785	2570.4904785	3067.75	3997.9938965
2592.6298828	2592.5202637	2570.5202637	3067.77002	2974.1174316
2592.709961	2592.6003418	2570.6003418	3067.8200684	3198.3952637
2592.72998	2592.6203613	2570.6203613	3067.8400879	1998.9969482
2592.780029	2592.67041	2570.67041	3067.8601074	4997.4926758
2593.01001	2592.9001465	2570.9001465	3068.030029	2705.4465332
2593.040039	2592.9301758	2570.9301758	3068.040039	5996.9907227
2593.0600586	2592.9501953	2570.9501953	3068.0600586	1998.9969482
2593.24	2593.130127	2571.130127	3068.1699219	3280.8564453
2593.26001	2593.1501465	2571.1501465	3068.1899414	1998.9969482
2593.290039	2593.1801758	2571.1801758	3068.209961	2998.4953613
2593.469971	2593.3601074	2571.3601074	3068.3200684	3266.6535645
2593.540039	2593.4301758	2571.4301758	3068.3701172	2798.5957031
2593.6699219	2593.5600586	2571.5600586	3068.4399414	3718.1044922
2593.77002	2593.6601563	2571.6601563	3068.51001	2855.709961
2593.8500977	2593.7402344	2571.7402344	3068.5600586	3198.3952637
2593.9	2593.790039	2571.790039	3068.6	2486.5571289
2594	2593.8901367	2571.8901367	3068.6499023	4017.1230469
2594.030029	2593.920166	2571.920166	3068.6699219	2998.4953613
2594.0500488	2593.9401855	2571.9401855	3068.6799316	3997.9938965
2594.22998	2594.1201172	2572.1201172	3068.8	3000.3857422
2594.280029	2594.170166	2572.170166	3068.8400879	2498.7463379
2594.3300781	2594.2202148	2572.2202148	3068.8701172	3331.6616211
2594.3798828	2594.27002	2572.27002	3068.9099121	2501.4467773
2594.459961	2594.3500977	2572.3500977	3068.969971	2665.3293457
2594.530029	2594.420166	2572.420166	3069.02002	2798.5957031
2594.5800781	2594.4702148	2572.4702148	3069.0600586	2498.7463379
2594.6398926	2594.530029	2572.530029	3069.1	2986.3063965
2594.74	2594.630127	2572.630127	3069.1699219	2865.456543
2594.8100586	2594.7001953	2572.7001953	3069.24	1998.9969482
2594.969971	2594.8601074	2572.8601074	3069.3601074	2666.5571289
2594.99	2594.8798828	2572.8798828	3069.3898926	1343.3259277
2595.040039	2594.9299316	2572.9299316	3069.4299316	2498.7463379
2595.1201172	2595.01001	2573.01001	3069.5	2284.5678711
2595.1699219	2595.0598145	2573.0598145	3069.530029	3315.409668
2595.219971	2595.1098633	2573.1098633	3069.5800781	1998.9969482
2595.25	2595.1398926	2573.1398926	3069.6101074	1998.9969482
2595.27002	2595.1599121	2573.1599121	3069.6201172	3997.9938965
2595.3	2595.1899414	2573.1899414	3069.6398926	3034.6218262
2595.3701172	2595.26001	2573.26001	3069.6899414	2798.5957031
2595.4	2595.2897949	2573.2897949	3069.709961	2974.1174316
2595.4499512	2595.3398438	2573.3398438	3069.77002	1665.830811
2595.5800781	2595.469971	2573.469971	3069.8601074	2887.4401855
2595.6499023	2595.5397949	2573.5397949	3069.9199219	2342.6293945
2595.75	2595.6398926	2573.6398926	3070.01001	2221.107666
2595.8300781	2595.719971	2573.719971	3070.0700684	2665.3293457
2595.8798828	2595.7697754	2573.7697754	3070.1201172	1989.2457275
2595.9099121	2595.7998047	2573.7998047	3070.1298828	6143.2592773
2595.97998	2595.869873	2573.869873	3070.2	1998.9969482
2596.01001	2595.9	2573.9	3070.22998	1998.9146729
2596.1298828	2596.0197754	2574.0197754	3070.3400879	2176.0227051
2596.209961	2596.0998535	2574.0998535	3070.4099121	2292.0820313
2596.26001	2596.1499023	2574.1499023	3070.459961	2008.3133545
2596.4399414	2596.329834	2574.329834	3070.6101074	2395.25
2596.459961	2596.3498535	2574.3498535	3070.6201172	3997.5
2596.49	2596.3798828	2574.3798828	3070.6499023	2014.74
2596.5700684	2596.4597168	2574.4597168	3070.6899414	3997.5
2596.6201172	2596.5097656	2574.5097656	3070.75	1665.625
2596.74	2596.6296387	2574.6296387	3070.8400879	2659.583252
2596.77002	2596.659668	2574.659668	3070.8701172	1998.75
2596.8500977	2596.7397461	2574.7397461	3070.9299316	2675.6174316
2596.9199219	2596.80957	2574.80957	3071	1991.7857666
2596.969971	2596.859619	2574.859619	3071.040039	2498.4375
2597	2596.8896484	2574.8896484	3071.0600586	3034.24707
2597.0700684	2596.9597168	2574.9597168	3071.1101074	2798.25
2597.1799316	2597.06958	2575.06958	3071.1799316	3144.6245117
2597.2	2597.0896	2575.0896	3071.209961	1332.5
2597.22998	2597.1196289	2575.1196289	3071.219971	5996.25
2597.25	2597.1396484	2575.1396484	3071.24	1998.75
2597.3500977	2597.2397461	2575.2397461	3071.3100586	2855.3571777
2597.3798828	2597.2695313	2575.2695313	3071.3400879	1982.5
2597.4299316	2597.31958	2575.31958	3071.3601074	4996.875
2597.4499512	2597.3396	2575.3396	3071.3898926	1343.1600342
2597.6298828	2597.5192871	2575.5192871	3071.5	3266.25
2597.6599121	2597.5493164	2575.5493164	3071.52002	2998.125
2597.76001	2597.6494141	2575.6494141	3071.6	2498.4375
2597.8601074	2597.7495117	2575.7495117	3071.6499023	4035.9375
2597.8898926	2597.7792969	2575.7792969	3071.6699219	2973.75
2598.040039	2597.9294434	2575.9294434	3071.75	3747.65625
2598.1201172	2598.0095215	2576.0095215	3071.780029	5330
2598.3200684	2598.2094727	2576.2094727	3071.8898926	3637.532471
2598.3400879	2598.2294922	2576.2294922	3071.8898926	4984.6875
2598.4199219	2598.3093262	2576.3093262	3071.9299316	3985.3125
2598.4499512	2598.3393555	2576.3393555	3071.9299316	6662.5
2598.52002	2598.40918	2576.40918	3071.959961	4663.75
2598.5500488	2598.439209	2576.439209	3071.969971	5996.25
2598.6201172	2598.5092773	2576.5092773	3072	4663.75
2598.6699219	2598.559082	2576.559082	3072.030029	3315
2598.75	2598.63916	2576.63916	3072.0700684	3997.5
2598.8	2598.689209	2576.689209	3072.0900879	4996.875
2598.9	2598.7890625	2576.7890625	3072.1398926	4006.8300781
2598.9499512	2598.8391113	2576.8391113	3072.1699219	3331.25
2598.97998	2598.869141	2576.869141	3072.1699219	15990
2599	2598.88916	2576.88916	3072.1699219	9993.75
2599.030029	2598.919189	2576.919189	3072.1799316	5996.25
2599.1298828	2599.019043	2577.019043	3072.22998	4006.8300781
2599.1599121	2599.0490723	2577.0490723	3072.22998	7995
2599.209961	2599.0991211	2577.0991211	3072.25	4996.875
2599.280029	2599.169189	2577.169189	3072.290039	3497.8125
2599.3601074	2599.2492676	2577.2492676	3072.3200684	5330
2599.5600586	2599.4489746	2577.4489746	3072.4499512	3076.8852539
2599.8400879	2599.7290039	2577.7290039	3072.6298828	3110.5727539
2599.8701172	2599.7590332	2577.7590332	3072.6298828	4972.5
2599.8898926	2599.7788086	2577.7788086	3072.6499023	1974.375
2600.0500488	2599.9389648	2577.9389648	3072.72998	3997.5
2600.1201172	2600.0090332	2578.0090332	3072.8	1998.75
2600.1699219	2600.0588379	2578.0588379	3072.8200684	4972.5
2600.27002	2600.1589355	2578.1589355	3072.8701172	4016.626709
2600.3798828	2600.2687988	2578.2687988	3072.9399414	3144.6245117
2600.4	2600.2888184	2578.2888184	3072.9499512	3997.5
2600.47998	2600.3688965	2578.3688965	3073	3198
2600.5	2600.3886719	2578.3886719	3073	9993.75
2600.530029	2600.4187012	2578.4187012	3073.01001	5996.25
2600.6	2600.48877	2578.48877	3073.0500488	3497.8125
2600.6298828	2600.5185547	2578.5185547	3073.0700684	2973.75
2600.72998	2600.6186523	2578.6186523	3073.1298828	3344.5219727
2600.76001	2600.6486816	2578.6486816	3073.1298828	5330
2600.8100586	2600.69873	2578.69873	3073.1599121	3331.25
2600.8601074	2600.748779	2578.748779	3073.1899414	3331.25
2600.959961	2600.8486328	2578.8486328	3073.25	3323.125
2600.99	2600.8786621	2578.8786621	3073.27002	2998.125
2601.0900879	2600.97876	2578.97876	3073.3200684	3997.5
2601.1599121	2601.048584	2579.048584	3073.3701172	2788.5
2601.1899414	2601.0786133	2579.0786133	3073.3798828	6142.5
2601.290039	2601.178711	2579.178711	3073.4499512	2865.1022949
2601.3200684	2601.20874	2579.20874	3073.469971	2998.125
2601.3400879	2601.22876	2579.22876	3073.469971	6971.25
2601.3898926	2601.2785645	2579.2785645	3073.49	4972.5
2601.4199219	2601.3085938	2579.3085938	3073.51001	2998.125
2601.52002	2601.4084473	2579.4084473	3073.5700684	3331.25
2601.6699219	2601.55835	2579.55835	3073.6899414	2499.3339844
2601.7	2601.5883789	2579.5883789	3073.7	5996.25
2601.77002	2601.6584473	2579.6584473	3073.75	2798.25
2601.8200684	2601.7084961	2579.7084961	3073.790039	2498.4375
2601.8500977	2601.7385254	2579.7385254	3073.8	5996.25
2601.8701172	2601.7585449	2579.7585449	3073.8	3323.125
2601.9499512	2601.8383789	2579.8383789	3073.8601074	2656.875
2601.97998	2601.8684082	2579.8684082	3073.8701172	5996.25
2602.030029	2601.918457	2579.918457	3073.9	3357.9
2602.1	2601.9885254	2579.9885254	3073.9399414	3497.8125
2602.1499023	2602.03833	2580.03833	3073.969971	3315
2602.2	2602.0883789	2580.0883789	3074	3357.9
2602.280029	2602.168457	2580.168457	3074.0500488	3198
2602.3100586	2602.1984863	2580.1984863	3074.0700684	2998.125
2602.3798828	2602.268311	2580.268311	3074.1101074	3485.625
2602.4099121	2602.29834	2580.29834	3074.1101074	5057.078125
2602.4299316	2602.318359	2580.318359	3074.1298828	2022.8312988
2602.459961	2602.3483887	2580.3483887	3074.1298828	9993.75
2602.47998	2602.3684082	2580.3684082	3074.1398926	3997.5
2602.51001	2602.3981934	2580.3981934	3074.1499023	5996.25
2602.6101074	2602.498291	2580.498291	3074.2	3997.5
2602.6599121	2602.5480957	2580.5480957	3074.24	2486.25
2602.8898926	2602.7780762	2580.7780762	3074.3798828	3285.7666016
2602.9199219	2602.8081055	2580.8081055	3074.3898926	5996.25
2602.969971	2602.8581543	2580.8581543	3074.4199219	3331.25
2602.99	2602.8781738	2580.8781738	3074.4199219	3997.5
2603.0900879	2602.9782715	2580.9782715	3074.47998	3331.25
2603.1398926	2603.0280762	2581.0280762	3074.5	4972.5
2603.1699219	2603.0581055	2581.0581055	3074.52002	2998.125
2603.3	2603.1882324	2581.1882324	3074.5800781	4330.625
2603.3200684	2603.208252	2581.208252	3074.5900879	3997.5
2603.469971	2603.3581543	2581.3581543	3074.6799316	3343.5239258
2603.530029	2603.4179688	2581.4179688	3074.7	5996.25
2603.5800781	2603.4680176	2581.4680176	3074.72998	3331.25
2603.8300781	2603.7180176	2581.7180176	3074.8798828	3333.2910156
2603.8601074	2603.7480469	2581.7480469	3074.8898926	5996.25
2603.9099121	2603.7978516	2581.7978516	3074.9099121	4972.5
2603.97998	2603.86792	2581.86792	3074.9399414	4663.75
2604.1101074	2603.9980469	2581.9980469	3075.01001	3711.9643555
2604.1899414	2604.077881	2582.077881	3075.0500488	3985.3125
2604.24	2604.12793	2582.12793	3075.0700684	4996.875
2604.3100586	2604.197998	2582.197998	3075.1298828	2341.1652832
2604.3400879	2604.2280273	2582.2280273	3075.1298828	9993.75
2604.3601074	2604.2480469	2582.2480469	3075.1398926	3997.5
2604.469971	2604.35791	2582.35791	3075.2	3670.81665
2604.49	2604.37793	2582.37793	3075.2	4996.875
2604.52002	2604.4077148	2582.4077148	3075.219971	2998.125
2604.5700684	2604.4577637	2582.4577637	3075.24	4996.875
2604.6398926	2604.5275879	2582.5275879	3075.280029	3485.625
2604.74	2604.6276855	2582.6276855	3075.3601074	2498.4375
2604.8500977	2604.737793	2582.737793	3075.4199219	3678.9741211
2605	2604.8876953	2582.8876953	3075.530029	2721.1364746
2605.02002	2604.9077148	2582.9077148	3075.5500488	1998.75
2605.1298828	2605.0175781	2583.0175781	3075.6101074	3656.25
2605.1499023	2605.0375977	2583.0375977	3075.6201172	3997.5
2605.1799316	2605.067627	2583.067627	3075.6298828	6142.5
2605.3798828	2605.2675781	2583.2675781	3075.780029	2665.981689
2605.47998	2605.3676758	2583.3676758	3075.8400879	3331.25
2605.51001	2605.397461	2583.397461	3075.8400879	3076.8852539
2605.6799316	2605.5673828	2583.5673828	3075.969971	2614.7890625
2605.709961	2605.5974121	2583.5974121	3075.969971	3664.375
2605.790039	2605.67749	2583.67749	3076.030029	2665
2605.8400879	2605.727539	2583.727539	3076.0600586	3331.25
2606.01001	2605.897461	2583.897461	3076.1799316	2833.1213379
2606.0700684	2605.95752	2583.95752	3076.219971	2998.125
2606.1201172	2606.0075684	2584.0075684	3076.25	3331.25
2606.1899414	2606.0773926	2584.0773926	3076.3	2788.5
2606.219971	2606.1074219	2584.1074219	3076.3100586	5996.25
2606.4199219	2606.307373	2584.307373	3076.4499512	2861.6083984
2606.469971	2606.3574219	2584.3574219	3076.47998	3331.25
2606.5	2606.387207	2584.387207	3076.49	5996.25
2606.6201172	2606.5073242	2584.5073242	3076.5900879	2398.5
2606.6799316	2606.5671387	2584.5671387	3076.6101074	5971.875
2606.7	2606.5871582	2584.5871582	3076.6201172	3997.5
2606.72998	2606.6171875	2584.6171875	3076.6298828	6142.5
2606.75	2606.637207	2584.637207	3076.6298828	9993.75
2606.780029	2606.6672363	2584.6672363	3076.6398926	5996.25
2606.8300781	2606.7172852	2584.7172852	3076.6699219	3331.25
2606.8798828	2606.76709	2584.76709	3076.6899414	4972.5
2606.9	2606.787109	2584.787109	3076.709961	1998.75
2606.9499512	2606.8371582	2584.8371582	3076.72998	4996.875
2607.0800781	2606.9672852	2584.9672852	3076.8100586	3247.96875
2607.1298828	2607.01709	2585.01709	3076.8701172	1657.5
2607.1599121	2607.047119	2585.047119	3076.8701172	3008.3574219
2607.3400879	2607.2272949	2585.2272949	3077.01001	2578.592041
2607.3601074	2607.2473145	2585.2473145	3077.02002	3997.5
2607.459961	2607.347168	2585.347168	3077.0800781	3323.125
2607.540039	2607.427002	2585.427002	3077.1298828	3213.3015137
2607.6899414	2607.5769043	2585.5769043	3077.24	2721.1364746
2607.790039	2607.677002	2585.677002	3077.3100586	2855.3571777
2607.8200684	2607.7070313	2585.7070313	3077.3100586	3987.75
2607.8898926	2607.7768555	2585.7768555	3077.3601074	2788.5
2608.02002	2607.9069824	2585.9069824	3077.4499512	2894.7414551
2608.0500488	2607.9370117	2585.9370117	3077.4499512	3997.5
2608.1	2607.987061	2585.987061	3077.49	2498.4375
2608.2	2608.0869141	2586.0869141	3077.5500488	3336.364502
2608.3300781	2608.217041	2586.217041	3077.6298828	3257.6640625
2608.3798828	2608.2668457	2586.2668457	3077.6699219	2486.25
2608.4499512	2608.3369141	2586.3369141	3077.709961	3497.8125
2608.47998	2608.3669434	2586.3669434	3077.719971	5996.25
2608.5	2608.3867188	2586.3867188	3077.72998	3997.5
2608.530029	2608.416748	2586.416748	3077.72998	2888.1953125
2608.76001	2608.6467285	2586.6467285	3077.9099121	2554.62915
2608.8601074	2608.7468262	2586.7468262	3077.969971	3331.25
2608.959961	2608.84668	2586.84668	3078.0500488	2492.34375
2609.0900879	2608.9768066	2586.9768066	3078.1298828	3267.4177246
2609.1101074	2608.9968262	2586.9968262	3078.1298828	4972.5
2609.1398926	2609.0266113	2587.0266113	3078.1499023	2973.75
2609.1599121	2609.046631	2587.046631	3078.1499023	3747.65625
2609.290039	2609.1767578	2587.1767578	3078.22998	3247.96875
2609.3200684	2609.2067871	2587.2067871	3078.24	5996.25
2609.3400879	2609.2268066	2587.2268066	3078.24	4647.5
2609.3898926	2609.2766113	2587.2766113	3078.27002	3315
2609.4199219	2609.306641	2587.306641	3078.290039	2998.125
2609.52002	2609.4064941	2587.4064941	3078.3400879	3997.5
2609.6499023	2609.536377	2587.536377	3078.4299316	2889.3103027
2609.77002	2609.6564941	2587.6564941	3078.49	3997.5
2609.8	2609.6865234	2587.6865234	3078.5	5996.25
2609.8500977	2609.7365723	2587.7365723	3078.52002	4996.875
2609.97998	2609.8664551	2587.8664551	3078.5600586	6483.75
2610.030029	2609.9165039	2587.9165039	3078.5900879	3331.25
2610.4299316	2610.3164063	2588.3164063	3078.8898926	2668.102539
2610.5600586	2610.446289	2588.446289	3078.9399414	5196.75
2610.6398926	2610.526123	2588.526123	3078.99	3188.25
2610.709961	2610.5961914	2588.5961914	3079.030029	3497.8125
2610.76001	2610.64624	2588.64624	3079.0500488	4996.875
2610.8701172	2610.7563477	2588.7563477	3079.1201172	3140.8928223
2610.9199219	2610.8061523	2588.8061523	3079.1398926	5032.409668
2610.9399414	2610.8261719	2588.8261719	3079.1499023	3997.5
2611.1499023	2611.0361328	2589.0361328	3079.26001	3811.3635254
2611.219971	2611.1062012	2589.1062012	3079.3100586	2811.6386719
2611.3500977	2611.2363281	2589.2363281	3079.4	2894.7414551
2611.4	2611.2861328	2589.2861328	3079.4199219	4972.5
2611.4199219	2611.3061523	2589.3061523	3079.4299316	3997.5
2611.5	2611.38623	2589.38623	3079.459961	5330
2611.6799316	2611.565918	2589.565918	3079.6	2566.3393555
2611.72998	2611.6159668	2589.6159668	3079.6	13991.25
2611.75	2611.6359863	2589.6359863	3079.6101074	3997.5
2611.8300781	2611.7160645	2589.7160645	3079.6398926	5372.6401367
2611.9099121	2611.7958984	2589.7958984	3079.6699219	5313.75
2612.01001	2611.8959961	2589.8959961	3079.72998	3331.25
2612.030029	2611.9160156	2589.9160156	3079.72998	9993.75
2612.0600586	2611.9460449	2589.9460449	3079.74	5996.25
2612.1101074	2611.9960938	2589.9960938	3079.76001	4996.875
2612.1599121	2612.0458984	2590.0458984	3079.77002	9945
2612.1899414	2612.0759277	2590.0759277	3079.77002	9993.75
