MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
3019.0800781	3018.9760742	2999.9760742	3372.02002	2724.3339844
3024.0800781	3023.9753418	3004.9753418	3375.2	3144.0751953
3029.0800781	3028.9743652	3009.9743652	3378.3601074	3164.0014648
3034.0900879	3033.9833984	3014.9833984	3381.52002	3170.335449
3039.0900879	3038.982666	3019.982666	3384.52002	3332.724609
3044.8100586	3044.70166	3025.70166	3388.01001	3277.371582
3049.0900879	3048.980957	3029.980957	3390.0500488	4195.556641
3050.3300781	3050.2207031	3031.2207031	3391.1298828	2295.7980957
3054.219971	3054.1098633	3035.1098633	3392.8500977	4521.8369141
3059.0900879	3058.9790039	3039.9790039	3395.3601074	3880.14917
3059.3500977	3059.2390137	3040.2390137	3395.4399414	6509.6625977
3064.0900879	3063.9782715	3044.9782715	3397.8300781	3965.579834
3069.8100586	3069.6972656	3050.6972656	3401.3200684	3277.371582
3074.0900879	3073.9765625	3054.9765625	3403.3601074	4195.0664063
3075.3300781	3075.2163086	3056.2163086	3404.4399414	2296.3049316
3079.0900879	3078.9755859	3059.9755859	3406.0700684	4612.5068359
3084.0900879	3083.974609	3064.974609	3409.0500488	3355.1223145
3089.0900879	3088.973877	3069.973877	3412.0500488	3332.724609
3094.1	3093.98291	3074.98291	3415.0500488	3339.3967285
3099.8200684	3099.7019043	3080.7019043	3418.540039	3277.371582
3104.1	3103.9812012	3084.9812012	3420.5800781	4195.0664063
3105.4099121	3105.2907715	3086.2907715	3422.3798828	1455.237793
3109.1	3108.9802246	3089.9802246	3424.6	3323.67749
3114.1	3113.9794922	3094.9794922	3428.26001	2731.795166
3119.1	3118.9785156	3099.9785156	3431.9	2747.01001
3124.1	3123.9777832	3104.9777832	3435.5600586	2731.621582
3129.8100586	3129.6867676	3110.6867676	3439.709961	2751.3740234
3134.1	3133.9760742	3114.9760742	3442.8300781	2749.3918457
3135.51001	3135.3857422	3116.3857422	3444.0500488	2310.958252
3139.1	3138.9750977	3119.9750977	3446.6699219	2740.3239746
3144.1	3143.9743652	3124.9743652	3450.3200684	2739.1152344
3149.1	3148.9733887	3129.9733887	3453.97998	2731.799561
3154.1101074	3153.982666	3134.982666	3457.6298828	2744.7780762
3159.1101074	3158.981689	3139.981689	3461.280029	2739.1152344
3164.1101074	3163.980957	3144.980957	3464.9499512	2724.5227051
3169.1101074	3168.9802246	3149.9802246	3468.209961	3066.9482422
3174.24	3174.1101074	3155.1101074	3471.5800781	3044.3986816
3179.1101074	3178.9802246	3159.9802246	3474.3500977	3516.0947266
3179.3798828	3179.25	3160.25	3474.709961	1499.69519
3184.1101074	3183.9802246	3164.9802246	3477.3898926	3530.2490234
3189.1101074	3188.9802246	3169.9802246	3480.6398926	3076.8076172
3194.1101074	3193.9802246	3174.9802246	3483.9199219	3048.85083
3199.1101074	3198.9802246	3179.9802246	3487.1799316	3067.3569336
3204.1101074	3203.9802246	3184.9802246	3490.4499512	3058.1875
3209.1101074	3208.9802246	3189.9802246	3493.709961	3067.3569336
3214.1101074	3213.9802246	3194.9802246	3496.97998	3058.1875
3219.1101074	3218.9802246	3199.9802246	3500.1599121	3144.6274414
3224.1101074	3223.9802246	3204.9802246	3503.3100586	3174.6169434
3229.24	3229.1101074	3210.1101074	3506.5800781	3137.4
3234.1101074	3233.9802246	3214.9802246	3509.26001	3634.65332
3239.1101074	3238.9802246	3219.9802246	3511.77002	3983.951416
3244.1101074	3243.9802246	3224.9802246	3514.9299316	3164.5571289
3249.1101074	3248.9802246	3229.9802246	3518.1	3154.560791
3254.8898926	3254.76001	3235.76001	3521.8100586	3115.7607422
3259.1101074	3258.9802246	3239.9802246	3524.25	3459.2268066
3260.6799316	3260.5500488	3241.5500488	3525.3898926	2754.3693848
3264.1101074	3263.9802246	3244.9802246	3527.3	3591.4128418
3269.1101074	3268.9802246	3249.9802246	3529.74	4098.4013672
3274.8898926	3274.76001	3255.76001	3532.709961	3892.137207
3279.1101074	3278.9802246	3259.9802246	3534.4199219	4936.102539
3280.6699219	3280.540039	3261.540039	3534.8300781	7607.3676758
3284.1101074	3283.9802246	3264.9802246	3536.01001	5831.1181641
3289.1101074	3288.979248	3269.979248	3538.4399414	4114.5546875
3294.1101074	3293.9785156	3274.9785156	3540.8701172	4114.1513672
3299.1101074	3298.977539	3279.977539	3543.5800781	3689.5603027
3306.1799316	3306.0461426	3287.0461426	3546.780029	4417.775391
3309.1101074	3308.97583	3289.97583	3547.6398926	6815.2250977
3313.22998	3313.094971	3294.094971	3549.1799316	5348.88916
3316.1499023	3316.01416	3297.01416	3550.8400879	3517.1193848
3319.1101074	3318.973877	3299.973877	3552.52002	3523.63916
3323.1899414	3323.0529785	3304.0529785	3554.8400879	3516.39209
3324.1101074	3323.9731445	3304.9731445	3555.3601074	3538.5292969
3329.1101074	3328.972168	3309.972168	3558.1899414	3533.1992188
3336.1599121	3336.020752	3317.020752	3562.1899414	3524.107666
3339.1101074	3338.970459	3319.970459	3563.8601074	3532.2780762
3343.22998	3343.0900879	3324.0900879	3566.1899414	3536.498779
3344.1201172	3343.9802246	3324.9802246	3566.6899414	3560.8049316
3349.1201172	3348.9802246	3329.9802246	3569.530029	3521.0744629
3354.1101074	3353.9702148	3334.9702148	3572.3701172	3514.0256348
3359.1101074	3358.9702148	3339.9702148	3575.209961	3521.3701172
3364.24	3364.1	3345.1	3578.1398926	3501.7150879
3369.1101074	3368.9702148	3349.9702148	3579.8100586	5831.2167969
3369.3798828	3369.24	3350.24	3581.0800781	424.9042358
3374.1101074	3373.9702148	3354.9702148	3582.6499023	6025.8164063
3379.1101074	3378.9702148	3359.9702148	3585.47998	3533.5332031
3384.1101074	3383.9702148	3364.9702148	3588.3200684	3521.0744629
3389.1101074	3388.9702148	3369.9702148	3591.1599121	3521.3701172
3394.1101074	3393.9702148	3374.9702148	3593.99	3533.2355957
3399.1101074	3398.969971	3379.969971	3596.8200684	3533.397949
3404.1201172	3403.979248	3384.979248	3599.6599121	3527.810791
3409.1201172	3408.9782715	3389.9782715	3602.5	3520.4667969
3414.1201172	3413.977539	3394.977539	3605.3300781	3532.92334
3419.1201172	3418.9765625	3399.9765625	3608.1699219	3520.4667969
3424.25	3424.1054688	3405.1054688	3611.1	3500.8259277
3429.1201172	3428.9748535	3409.9748535	3612.780029	5797.1123047
3429.3798828	3429.234619	3410.234619	3614.040039	412.2414246
3434.1201172	3433.973877	3414.973877	3615.6101074	6037.525391
3439.1201172	3438.9731445	3419.9731445	3618.4499512	3520.7624512
3444.1201172	3443.972168	3424.972168	3621.290039	3520.4667969
3449.1201172	3448.9714355	3429.9714355	3624.1101074	3545.1687012
3454.1201172	3453.970459	3434.970459	3626.9499512	3520.7624512
3459.1298828	3458.97876	3439.97876	3629.790039	3526.9353027
3464.1298828	3463.977051	3444.977051	3632.6201172	3532.27002
3469.1298828	3468.9753418	3449.9753418	3635.459961	3520.1113281
3474.1298828	3473.9733887	3454.9733887	3638.3	3519.8156738
3479.26001	3479.1018066	3460.1018066	3641.22998	3500.6298828
3484.1298828	3483.969971	3464.969971	3642.9	5829.6738281
3484.4	3484.2397461	3465.2397461	3644.1699219	425.1419678
3489.1398926	3488.9782715	3469.9782715	3645.74	6035.255859
3494.27002	3494.1064453	3475.1064453	3648.6799316	3488.7495117
3499.1398926	3498.9748535	3479.9748535	3650.3500977	5829.7436523
3499.4099121	3499.2446289	3480.2446289	3651.6201172	425.0621643
3504.27002	3504.1030273	3485.1030273	3653.280029	5853.987793
3509.4	3509.2312012	3490.2312012	3656.219971	3488.5834961
3514.1398926	3513.9694824	3494.9694824	3657.8	5997.9169922
3514.530029	3514.359619	3495.359619	3659.1599121	573.5579224
3519.1499023	3518.9777832	3499.9777832	3660.6298828	6282.991699
3524.1499023	3523.9760742	3504.9760742	3663.469971	3519.859131
3529.1499023	3528.9743652	3509.9743652	3666.3	3532.313721
3534.280029	3534.1027832	3515.1027832	3669.24	3488.7495117
3539.1499023	3538.9709473	3519.9709473	3670.9099121	5830.5761719
3539.4199219	3539.2409668	3520.2409668	3672.1799316	425.0621643
3544.1499023	3543.9685059	3524.9685059	3673.75	6022.4125977
3549.1599121	3548.9748535	3529.9748535	3676.5900879	3525.3051758
3554.1599121	3553.9711914	3534.9711914	3679.4199219	3531.3044434
3559.1599121	3558.9677734	3539.9677734	3682.25	3531.0068359
3564.1699219	3563.9741211	3544.9741211	3685.0900879	3525.6010742
3569.1699219	3568.970459	3549.970459	3687.9199219	3531.3044434
3574.1799316	3573.9772949	3554.9772949	3690.76001	3525.741211
3579.1799316	3578.973877	3559.973877	3693.6	3518.4294434
3584.1799316	3583.970459	3564.970459	3696.4399414	3519.0202637
3589.1799316	3588.9672852	3569.9672852	3699.26001	3543.7141113
3594.3100586	3594.0939941	3575.0939941	3702.2	3487.6252441
3599.1899414	3598.970459	3579.970459	3703.8798828	5805.8623047
3599.4499512	3599.2304688	3580.2304688	3705.1398926	412.4246826
3604.2	3603.9755859	3584.9755859	3706.709961	6045
3609.2	3608.970459	3589.970459	3709.5500488	3517.133301
3614.209961	3613.9753418	3594.9753418	3712.3798828	3537.2390137
3619.3500977	3619.1101074	3600.1101074	3715.3200684	3492.859375
3624.219971	3623.9748535	3604.9748535	3716.99	5826.5498047
3624.49	3624.2446289	3605.2446289	3718.26001	424.7686462
3629.219971	3628.9697266	3609.9697266	3719.8300781	6019.2553711
3634.22998	3633.9743652	3614.9743652	3722.6699219	3524.6357422
3639.22998	3638.9689941	3619.9689941	3725.5	3529.446289
3644.24	3643.9736328	3624.9736328	3728.3300781	3536.8100586
3649.3798828	3649.10791	3630.10791	3731.27002	3492.8474121
3654.25	3653.9729	3634.9729	3732.9399414	5826.6259766
3654.52002	3654.2426758	3635.2426758	3734.209961	424.752899
3659.25	3658.9665527	3639.9665527	3735.780029	6017.703125
3664.26001	3663.96875	3644.96875	3738.6201172	3522.69043
3669.27002	3668.9711914	3649.9711914	3741.4499512	3535.4526367
3674.280029	3673.9733887	3654.9733887	3744.280029	3534.8569336
3679.290039	3678.9755859	3659.9755859	3747.1201172	3522.69043
3684.290039	3683.96875	3664.96875	3749.959961	3516.4370117
3689.3	3688.9736328	3669.9736328	3752.790039	3537.0632324
3694.3	3693.96875	3674.96875	3755.6298828	3517.845459
3699.3100586	3698.9736328	3679.9736328	3758.459961	3536.7651367
3704.3100586	3703.96875	3684.96875	3761.3	3517.5500488
3709.3200684	3708.9736328	3689.9736328	3764.1298828	3537.361084
3714.3200684	3713.9680176	3694.9680176	3766.969971	3517.1594238
3719.3300781	3718.9709473	3699.9709473	3769.8100586	3523.109131
3724.3400879	3723.973877	3704.973877	3772.6398926	3535.5751953
3729.469971	3729.0964355	3710.0964355	3775.5800781	3484.5456543
3734.3500977	3733.9697266	3714.9697266	3777.25	5836.5634766
3734.6101074	3734.229248	3715.229248	3778.51001	412.1135559
3739.3601074	3738.9726563	3719.9726563	3780.0900879	6004.1132813
3744.3601074	3743.9665527	3724.9665527	3782.9199219	3529.6367188
3749.3701172	3748.9711914	3729.9711914	3785.76001	3524.3398438
3754.3701172	3753.96582	3734.96582	3788.6	3517.00293
3759.51001	3759.1003418	3740.1003418	3791.530029	3504.7849121
3764.3898926	3763.9748535	3744.9748535	3793.2	5838.30957
3764.6599121	3764.2446289	3745.2446289	3794.469971	424.752899
3769.3898926	3768.9694824	3749.9694824	3796.040039	6019.0947266
3774.3898926	3773.9648438	3754.9648438	3798.8798828	3517.9589844
3779.4	3778.969971	3759.969971	3801.709961	3537.17749
3784.4	3783.9650879	3764.9650879	3804.540039	3529.8129883
3789.4099121	3788.9702148	3769.9702148	3807.3798828	3525.0019531
3794.4099121	3793.965332	3774.965332	3810.209961	3530.1103516
3799.4199219	3798.970459	3779.970459	3813.0500488	3524.705811
3804.4199219	3803.965332	3784.965332	3815.8898926	3517.751221
3809.4299316	3808.9702148	3789.9702148	3818.719971	3536.940918
3814.4299316	3813.9650879	3794.9650879	3821.5600586	3517.133301
3819.4399414	3818.969971	3799.969971	3824.3898926	3537.2390137
3824.4399414	3823.9646	3804.9646	3827.22998	3517.4284668
3829.4499512	3828.9694824	3809.9694824	3830.0600586	3536.940918
3834.4499512	3833.9643555	3814.9643555	3832.9	3517.723877
3839.459961	3838.9692383	3819.9692383	3835.74	3524.1743164
3844.469971	3843.973877	3824.973877	3838.5700684	3536.940918
3849.469971	3848.96875	3829.96875	3841.4	3530.171631
3854.47998	3853.9736328	3834.9736328	3844.24	3524.4702148
3859.6201172	3859.1088867	3840.1088867	3847.1799316	3493.5231934
3864.47998	3863.9655762	3844.9655762	3848.8500977	5815.7524414
3864.75	3864.2353516	3845.2353516	3850.1201172	424.9154053
3869.49	3868.972168	3849.972168	3851.6899414	6034.0883789
3879.49	3878.9650879	3859.9650879	3857.3500977	3531.0939941
3884.5	3883.97168	3864.97168	3860.1899414	3525.984131
3889.5	3888.9672852	3869.9672852	3863.030029	3517.9709473
3894.51001	3893.9719238	3874.9719238	3865.8701172	3524.3398438
3899.6499023	3899.1062012	3880.1062012	3868.8100586	3492.564209
3904.52002	3903.9711914	3884.9711914	3870.469971	5861.7768555
3904.790039	3904.2409668	3885.2409668	3871.75	421.4302063
3909.52002	3908.96582	3889.96582	3873.3100586	6057.6796875
3914.530029	3913.970459	3894.970459	3876.1398926	3537.10791
3919.530029	3918.9655762	3899.9655762	3878.97998	3517.6293945
3924.540039	3923.9707031	3904.9707031	3881.8200684	3524.705811
3929.540039	3928.96582	3909.96582	3884.6599121	3517.6638184
3934.5500488	3933.9709473	3914.9709473	3886.3400879	5958.0385742
3939.5500488	3938.9663086	3919.9663086	3888.02002	5946.9785156
3944.5600586	3943.9714355	3924.9714355	3889.719971	5888.6811523
3949.5600586	3948.967529	3929.967529	3891.4	5948.053711
3954.5600586	3953.9638672	3934.9638672	3893.0900879	5912.4067383
3959.5700684	3958.9702148	3939.9702148	3894.780029	5925.0791016
3964.5700684	3963.9667969	3944.9667969	3896.469971	5912.4067383
3969.5700684	3968.9631348	3949.9631348	3898.1499023	5948.48877
3974.5800781	3973.9694824	3954.9694824	3899.8500977	5889.1831055
3979.5800781	3978.9646	3959.9646	3901.530029	5947.025391
3990.780029	3990.1538086	3971.1538086	3905.530029	5594.6669922
3999.6	3998.965332	3979.965332	3908.6799316	5594.6870117
4002.1298828	4001.4926758	3982.4926758	3909.530029	5946.980957
4004.6101074	4003.9707031	3984.9707031	3910.3601074	5969.45459
4009.6101074	4008.9667969	3989.9667969	3912.0600586	5878.29541
4014.6101074	4013.9633789	3994.9633789	3913.74	5948.48877
4019.6201172	4018.9697266	3999.9697266	3915.4299316	5925.0791016
4024.6201172	4023.9663086	4004.9663086	3917.1201172	5911.5727539
4029.6201172	4028.9626465	4009.9626465	3918.8100586	5913.2407227
4034.6298828	4033.9682617	4014.9682617	3920.49	5959.4848633
4039.6298828	4038.9631348	4019.9631348	3922.1899414	5876.522949
4044.6398926	4043.9680176	4024.9680176	3923.8701172	5957.6401367
4049.6398926	4048.9626465	4029.9626465	3925.5600586	5911.3442383
4054.6499023	4053.967529	4034.967529	3927.25	5923.178711
4059.6499023	4058.9624023	4039.9624023	3928.9399414	5910.5102539
4064.6599121	4063.9672852	4044.9672852	3930.6201172	5957.6401367
4069.6599121	4068.9621582	4049.9621582	3932.3100586	5911.3442383
4074.6699219	4073.9667969	4054.9667969	3934	5923.178711
4079.6699219	4078.96167	4059.96167	3935.6799316	5946.5805664
4089.6799316	4088.9614258	4069.9614258	3939.26001	5586.2480469
4094.6899414	4093.96875	4074.96875	3940.9499512	5926.193359
4099.6899414	4098.9667969	4079.967041	3942.6298828	5950.6899414
4104.6899414	4103.965332	4084.965332	3944.3300781	5879.7592773
4109.6899414	4108.9638672	4089.963623	3946.01001	5949.8457031
4114.6899414	4113.9619141	4094.9619141	3947.709961	5880.5839844
4119.7001953	4118.9702148	4099.9702148	3949.3898926	5962.8935547
4124.7001953	4123.9667969	4104.9667969	3951.0800781	5912.675293
4134.709961	4133.9697266	4114.9697266	3954.6599121	5588.4140625
4139.709961	4138.9663086	4119.9663086	3956.3400879	5947.7915039
4144.709961	4143.962891	4124.962891	3958.02002	5948.6352539
4149.7202148	4148.9697266	4129.9697266	3959.719971	5890.8178711
4154.7202148	4153.9677734	4134.9677734	3961.4	5950.102539
4159.7202148	4158.965332	4139.965332	3963.0900879	5913.1767578
4169.7202148	4168.9609375	4149.9609375	3966.469971	5914.8452148
4174.72998	4173.9677734	4154.9677734	3968.1499023	5961.0166016
4179.72998	4178.9648438	4159.9648438	3969.8500977	5878.241699
4184.72998	4183.9619141	4164.9619141	3971.530029	5949.1542969
4189.72998	4188.9594727	4169.9594727	3973.219971	5914.4482422
4194.7402344	4193.9677734	4174.9677734	3974.9099121	5926.7744141
4199.7402344	4198.9663086	4179.9663086	3976.5900879	5949.8959961
4214.7402344	4213.9614258	4194.9614258	3981.6599121	5915.4790039
4219.75	4218.9692383	4199.9692383	3983.3500977	5926.14209
4224.75	4223.9672852	4204.9672852	3985.040039	5915.3793945
4229.75	4228.96582	4209.96582	3986.719971	5949.79541
4234.75	4233.9638672	4214.9638672	3988.4199219	5880.53418
4239.75	4238.9624023	4219.9624023	3990.1	5949.79541
4244.75	4243.960449	4224.960449	3991.790039	5915.3793945
4249.7597656	4248.9682617	4229.9682617	3993.47998	5927.0078125
4254.7597656	4253.9667969	4234.9667969	3995.1699219	5915.4790039
4259.7597656	4258.965332	4239.965332	3996.8500977	5949.8959961
4264.7597656	4263.9633789	4244.9633789	3998.5500488	5880.633301
4274.7597656	4273.959961	4254.959961	4001.909668	5950.7402344
4279.77002	4278.9682617	4259.9682617	4003.6101074	5890.8754883
4284.77002	4283.9667969	4264.9667969	4005.290039	5950.5649414
4296.6098633	4295.8022461	4276.8022461	4009.2902832	5917.477539
4299.77002	4298.9609375	4279.9609375	4010.3603516	5904.5463867
4304.77002	4303.959961	4284.959961	4012.040039	5951.3364258
4308.4501953	4307.6401367	4288.6401367	4013.3	5842.4589844
4309.77002	4308.959961	4289.959961	4013.74	5997.5556641
4314.77002	4313.959961	4294.959961	4015.4199219	5952.7446289
4319.77002	4318.959961	4299.959961	4017.119873	5882.6142578
4324.77002	4323.959961	4304.959961	4018.800293	5951.0556641
4329.77002	4328.9594727	4309.9594727	4020.4902344	5917.175293
4334.77002	4333.9580078	4314.9580078	4022.1801758	5915.54541
4339.7797852	4338.9663086	4319.9663086	4023.8598633	5962.4296875
4351.6201172	4350.8027344	4331.8027344	4027.8601074	5917.9624023
4354.7797852	4353.9614258	4334.9614258	4028.9296875	5906.5063477
4359.7797852	4358.959961	4339.959961	4030.6101074	5949.42041
4363.459961	4362.6401367	4343.6401367	4031.869873	5842.4589844
4364.7797852	4363.959961	4344.959961	4032.3100586	5997.5556641
4369.7797852	4368.959961	4349.959961	4033.99	5952.7446289
4381.6201172	4380.800293	4361.800293	4037.99	5919.88916
4384.7797852	4383.959961	4364.959961	4039.0600586	5905.796875
4392.9702148	4392.150391	4373.150391	4042	5572.2875977
4394.7797852	4393.959961	4374.959961	4042.6396484	5655.6542969
4399.7797852	4398.959961	4379.959961	4044.3200684	5951.0556641
4409.7797852	4408.959961	4389.959961	4047.8896484	5602.86377
4414.7797852	4413.959961	4394.959961	4049.5800781	5915.8027344
4419.7797852	4418.9589844	4399.9589844	4051.27002	5916.347168
4424.7797852	4423.95752	4404.95752	4052.9499512	5950.709961
4429.790039	4428.96582	4409.96582	4054.6499023	5892.6635742
4434.790039	4433.9643555	4414.9643555	4056.3303223	5949.0214844
4444.790039	4443.9609375	4424.9609375	4059.709961	5915.4492188
4449.790039	4448.959961	4429.959961	4061.4	5916.5776367
4454.790039	4453.959961	4434.959961	4063.0803223	5951.0556641
4459.790039	4458.959961	4439.959961	4064.7802734	5882.6142578
4469.790039	4468.959961	4449.959961	4068.340332	5617.8730469
4474.790039	4473.959961	4454.959961	4070.0302734	5917.47168
4479.790039	4478.9584961	4459.9584961	4071.7202148	5915.5629883
4484.790039	4483.956543	4464.956543	4073.4101563	5915.4790039
4489.7998047	4488.9648438	4469.9648438	4075.0898438	5962.362793
4494.7998047	4493.962891	4474.962891	4076.7897949	5880.633301
4499.7998047	4498.9614258	4479.9614258	4078.4697266	5950.7402344
4504.7998047	4503.959961	4484.959961	4080.170166	5879.30127
4509.7998047	4508.959961	4489.959961	4081.8500977	5952.7446289
4514.7998047	4513.959961	4494.959961	4083.540039	5917.47168
4524.7998047	4523.959961	4504.959961	4087.1201172	5586.446289
4529.7998047	4528.959961	4509.959961	4088.8	5952.7446289
4534.7998047	4533.9594727	4514.9594727	4090.4797363	5952.383301
4539.7998047	4538.95752	4519.95752	4092.1796875	5880.3803711
4544.7998047	4543.9560547	4524.9560547	4093.8601074	5948.79541
4555.4101563	4554.5620117	4535.5620117	4097.6699219	5567.727051
4559.8100586	4558.960449	4539.960449	4098.9301758	6979.7651367
4564.8100586	4563.959961	4544.959961	4100.6098633	5953.8969727
4566.0297852	4565.1796875	4546.1796875	4101.4702148	2835.8669434
4569.8100586	4568.959961	4549.959961	4102.3100586	8998.647461
4574.8100586	4573.959961	4554.959961	4103.9902344	5952.7446289
4585.4101563	4584.5600586	4565.5600586	4107.790039	5579.1230469
4589.8100586	4588.959961	4569.959961	4109.0600586	6927.3754883
4594.8100586	4593.959961	4574.959961	4110.7402344	5952.7446289
4596.040039	4595.1899414	4576.1899414	4111.6	2861.293457
4599.8100586	4598.959961	4579.959961	4112.4301758	9082.4863281
4604.8100586	4603.959961	4584.959961	4114.1201172	5917.47168
4614.8100586	4613.959961	4594.959961	4117.7001953	5586.446289
4619.8100586	4618.959961	4599.959961	4119.3798828	5952.7446289
4629.8100586	4628.959961	4609.959961	4122.9501953	5602.1157227
4634.8100586	4633.959961	4614.959961	4124.6499023	5882.6142578
4639.8100586	4638.959961	4619.959961	4126.3300781	5952.7446289
4644.8100586	4643.959961	4624.959961	4128.02002	5917.47168
4649.8100586	4648.9594727	4629.9594727	4129.709961	5915.4682617
4654.8100586	4653.9580078	4634.9580078	4131.4	5915.4077148
4659.8100586	4658.9560547	4639.9560547	4133.0800781	5950.668457
4664.8100586	4663.95459	4644.95459	4134.7797852	5880.5625
4669.8198242	4668.9624023	4649.9624023	4136.459961	5962.2910156
4674.8198242	4673.9609375	4654.9609375	4138.1401367	5948.97998
4679.8198242	4678.959961	4659.959961	4139.8398438	5883.3701172
4689.8198242	4688.959961	4669.959961	4143.4101563	5601.3676758
4694.8198242	4693.959961	4674.959961	4145.0898438	5954.4350586
4704.8198242	4703.959961	4684.959961	4148.6699219	5586.446289
4709.8198242	4708.9584961	4689.9584961	4150.3598633	5915.8735352
4719.8198242	4718.9550781	4699.9550781	4153.9399414	5584.4711914
4724.8198242	4723.953125	4704.953125	4155.6201172	5948.95166
4729.8300781	4728.9619141	4709.9619141	4157.3100586	5927.5107422
4734.8300781	4733.959961	4714.959961	4161.2998047	2505.5700684
4739.8300781	4738.9584961	4719.9584961	4165.2998047	2499.0109863
4744.8198242	4743.946289	4724.946289	4169.2998047	2494.1835938
4744.8300781	4743.956543	4724.956543	4169.3100586	1954.2272949
4749.8300781	4748.95459	4729.95459	4173.2998047	2505.5820313
4754.8300781	4753.953125	4734.953125	4177.2998047	2499.01123
4759.8398438	4758.9609375	4739.9609375	4181.2998047	2504.1906738
4764.8398438	4763.959961	4744.959961	4185.2998047	2499.3320313
4769.8398438	4768.959961	4749.959961	4189.2998047	2500.1811523
4774.8398438	4773.959961	4754.959961	4193.2998047	2499.883301
4779	4778.1201172	4759.1201172	4196.6298828	2498.419189
