MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
2328.6799316	2328.659668	2314.659668	2802.9099121	4524.821289
2328.97998	2328.9597168	2314.9597168	2804.3300781	422.4971924
2334.209961	2334.189209	2320.189209	2808.3300781	2614.84082
2334.290039	2334.2692871	2320.2692871	2808.3898926	2676.0834961
2334.790039	2334.7692871	2320.7692871	2808.8300781	2271.9450684
2334.9399414	2334.919189	2320.919189	2809.75	325.831543
2337.9099121	2337.888916	2323.888916	2812.26001	2366.50293
2338.0500488	2338.0290527	2324.0290527	2812.3200684	4664.5625
2338.6799316	2338.6589355	2324.6589355	2812.6298828	4064.2077637
2340.5800781	2340.5588379	2326.5588379	2813.4499512	4634.6230469
2343.719971	2343.6984863	2329.6984863	2816.8200684	1863.1496582
2346.8400879	2346.818359	2332.818359	2819.790039	2100.955811
2349.52002	2349.498291	2335.498291	2821.3200684	3503.0891113
2349.8100586	2349.78833	2335.78833	2822.3500977	563.1605835
2352.790039	2352.7680664	2338.7680664	2824.8400879	2393.3491211
2358	2357.977539	2343.977539	2828.8400879	2604.831543
2358.0800781	2358.0576172	2344.0576172	2828.9	2676.0834961
2358.5800781	2358.5576172	2344.5576172	2829.3400879	2271.9450684
2358.74	2358.717529	2344.717529	2830.27002	343.846741
2361.719971	2361.6972656	2347.6972656	2832.77002	2383.762939
2361.8601074	2361.8374023	2347.8374023	2832.8400879	3998.196289
2362.49	2362.4672852	2348.4672852	2833.1398926	4203.237793
2364.3898926	2364.3669434	2350.3669434	2833.959961	4632.6801758
2367.52002	2367.49707	2353.49707	2837.3300781	1857.4863281
2367.6699219	2367.6467285	2353.6467285	2838.25	325.9160156
2370.6398926	2370.616699	2356.616699	2840.76001	2366.2780762
2373.3100586	2373.2866211	2359.2866211	2841.9	4684.67041
2376.4499512	2376.42627	2362.42627	2845.27002	1863.2814941
2376.6	2376.576416	2362.576416	2846.1899414	326.3622131
2379.5700684	2379.5461426	2365.5461426	2848.6899414	2375.755859
2382.26001	2382.23584	2368.23584	2849.8300781	4718.378418
2382.5500488	2382.5258789	2368.5258789	2851.24	411.4415283
2385.52002	2385.4956055	2371.4956055	2853.74	2375.755859
2388.5	2388.4755859	2374.4755859	2856.22998	2393.3491211
2391.469971	2391.4453125	2377.4453125	2858.72998	2375.755859
2396.6899414	2396.6647949	2382.6647949	2862.72998	2609.8361816
2396.77002	2396.744873	2382.744873	2862.790039	2665.4641113
2397.280029	2397.2548828	2383.2548828	2863.3500977	1821.1888428
2400.4	2400.3745117	2386.3745117	2866.3200684	2100.7915039
2401.3798828	2401.3544922	2387.3544922	2866.72998	4781.90625
2401.6799316	2401.654541	2387.654541	2866.8500977	4993.6821289
2403.0800781	2403.0544434	2389.0544434	2867.9099121	2642.1728516
2403.3798828	2403.354248	2389.354248	2868.9499512	576.5172119
2406.3500977	2406.3242188	2392.3242188	2871.4399414	2385.505859
2409.3300781	2409.304199	2395.304199	2873.9299316	2393.3491211
2412.3	2412.2739258	2398.2739258	2876.4299316	2375.755859
2415.280029	2415.2536621	2401.2536621	2878.9299316	2383.9902344
2418.26001	2418.2333984	2404.2333984	2881.4299316	2383.762939
2421.22998	2421.203125	2407.203125	2883.9199219	2385.3098145
2424.209961	2424.1828613	2410.1828613	2886.4099121	2393.3491211
2427.1799316	2427.1525879	2413.1525879	2888.9099121	2375.9824219
2430.1599121	2430.1325684	2416.1325684	2891.4	2393.3491211
2433.1398926	2433.1123047	2419.1123047	2893.9	2383.762939
2436.1101074	2436.0822754	2422.0822754	2896.3898926	2385.505859
2439.0900879	2439.0620117	2425.0620117	2898.8898926	2383.9902344
2442.0600586	2442.0317383	2428.0317383	2901.3798828	2385.3098145
2445.040039	2445.0114746	2431.0114746	2903.8701172	2393.119873
2450.24	2450.2111816	2436.2111816	2907.8701172	2599.8271484
2450.3200684	2450.29126	2436.29126	2907.9299316	2676.0834961
2450.8300781	2450.80127	2436.80127	2908.3701172	2317.4282227
2450.99	2450.9611816	2436.9611816	2909.3100586	340.1841431
2453.969971	2453.940918	2439.940918	2911.8	2393.3491211
2454.1101074	2454.0810547	2440.0810547	2911.8701172	4011.842041
2454.74	2454.7109375	2440.7109375	2912.1699219	4199.8969727
2456.6398926	2456.6105957	2442.6105957	2913	4576.8007813
2456.9399414	2456.9106445	2442.9106445	2914.4099121	425.6411133
2459.9199219	2459.890381	2445.890381	2916.9099121	2383.762939
2465.1298828	2465.1	2451.1	2920.9099121	2604.831543
2465.209961	2465.1801758	2451.1801758	2920.969971	2665.4641113
2465.709961	2465.6799316	2451.6799316	2921.4099121	2273.17627
2465.8701172	2465.8400879	2451.8400879	2922.3500977	340.6171265
2468.8400879	2468.8100586	2454.8100586	2924.8500977	2376.085449
2468.97998	2468.9499512	2454.9499512	2924.9099121	4675.3149414
2469.6101074	2469.5800781	2455.5800781	2925.219971	4062.9423828
2471.51001	2471.47998	2457.47998	2926.040039	4634.352051
2471.8200684	2471.790039	2457.790039	2927.459961	436.69577
2477.040039	2477.01001	2463.01001	2930.97998	2965.8823242
2477.77002	2477.74	2463.74	2931.3500977	3945.5668945
2480.75	2480.719971	2466.719971	2933.3701172	2950.299561
2483.4199219	2483.3898926	2469.3898926	2933.5	41095.28125
2483.719971	2483.6899414	2469.6899414	2934.4399414	638.5063477
2486.7	2486.6699219	2472.6699219	2936.4499512	2964.9968262
2489.6699219	2489.6398926	2475.6398926	2938.4199219	3015.48291
2492.6499023	2492.619873	2478.619873	2940.0500488	3655.730957
2495.6201172	2495.5900879	2481.5900879	2941.6799316	3644.8168945
2498.6	2498.5700684	2484.5700684	2943.3300781	3611.8896484
2501.5700684	2501.540039	2487.540039	2944.969971	3622.262207
2507.0600586	2507.030029	2493.030029	2948.3200684	3277.35376
2510.5	2510.469971	2496.469971	2948.77002	15292.1669922
2511.77002	2511.74	2497.74	2950.219971	1751.9644775
2513	2512.969971	2498.969971	2951.3200684	2235.7148438
2513.1799316	2513.1499023	2499.1499023	2951.959961	562.5702515
2513.47998	2513.4499512	2499.4499512	2952.8798828	652.239441
2518.959961	2518.9299316	2504.9299316	2957.22998	2519.4238281
2519.2	2519.1699219	2505.1699219	2957.72998	960.0305176
2519.280029	2519.25	2505.25	2958.3200684	271.4117126
2519.4299316	2519.4	2505.4	2959.0800781	394.5628967
2522.4	2522.369873	2508.369873	2961.719971	2249.9702148
2523.6699219	2523.6398926	2509.6398926	2963.1599121	1764.1490479
2524.9	2524.869873	2510.869873	2964.26001	2235.7148438
2525.0800781	2525.0500488	2511.0500488	2964.9099121	554.447571
2528.2	2528.1699219	2514.1699219	2967.76001	2189.3417969
2531.3300781	2531.3	2517.3	2970.5800781	2219.9365234
2534	2533.969971	2519.969971	2972.8898926	2311.8215332
2534.3	2534.27002	2520.27002	2973.75	697.6141968
2537.280029	2537.25	2523.25	2976.3898926	2257.7573242
2540.26001	2540.22998	2526.22998	2978.6799316	2602.5910645
2543.22998	2543.2	2529.2	2980.97998	2582.5561523
2548.709961	2548.6799316	2534.6799316	2984.99	2733.1831055
2548.9499512	2548.9199219	2534.9199219	2985.1298828	3429.61499
2549.030029	2549	2535	2985.3798828	640.3660889
2549.1799316	2549.1499023	2535.1499023	2985.77002	768.6259155
2552.1599121	2552.1298828	2538.1298828	2988.0600586	2602.5910645
2553.4299316	2553.4	2539.4	2989.1599121	2309.494141
2554.6599121	2554.6298828	2540.6298828	2989.9	3324.04126
2554.8400879	2554.8100586	2540.8100586	2990.2	1200.4956055
2555.1298828	2555.0998535	2541.0998535	2990.76001	1034.8983154
2560.540039	2560.51001	2546.51001	2994.8701172	2632.616699
2560.6101074	2560.5800781	2546.5800781	2995.1298828	539.7391968
2560.8500977	2560.8200684	2546.8200684	2995.4299316	1599.03418
2564.0600586	2564.030029	2550.030029	2997.969971	2527.654541
2565.5600586	2565.530029	2551.530029	2998.97998	2969.7692871
2565.8500977	2565.8200684	2551.8200684	2999.6799316	828.6866455
2566.5600586	2566.530029	2552.530029	3000.0800781	3549.21582
2567.040039	2567.01001	2553.01001	3000.1699219	10680.0214844
2572.76001	2572.72998	2558.72998	3004.02002	2971.42627
2575.959961	2575.9299316	2561.9299316	3005.76001	3678.1496582
2578.4499512	2578.4199219	2564.4199219	3007.22998	3387.5368652
2578.5600586	2578.530029	2564.530029	3007.8798828	338.829041
2581.77002	2581.74	2567.74	3009.8500977	3258.7563477
2584.8898926	2584.8598633	2570.8598633	3012.4099121	2437.49585
2587.5700684	2587.540039	2573.540039	3014.51001	2552.55957
2587.8601074	2587.8300781	2573.8300781	3015.1298828	935.7784424
2590.8400879	2590.8100586	2576.8100586	3017.5600586	2452.4562988
2593.8200684	2593.790039	2579.790039	3019.969971	2473.07959
2596.790039	2596.76001	2582.76001	3022.3798828	2464.772461
2599.77002	2599.74	2585.74	3024.790039	2472.834961
2602.74	2602.709961	2588.709961	3027.209961	2454.5734863
2605.719971	2605.6899414	2591.6899414	3029.6201172	2472.834961
2608.6899414	2608.6599121	2594.6599121	3032.040039	2454.5734863
2613.8300781	2613.8	2599.8	3035.8898926	2670.37793
2614.4199219	2614.3898926	2600.3898926	3036.0800781	6200.4609375
2614.5	2614.469971	2600.469971	3036.4399414	445.1583862
2617.6201172	2617.5900879	2603.5900879	3039.02002	2418.540039
2617.959961	2617.9299316	2603.9299316	3039.75	931.030701
2620.1298828	2620.0998535	2606.0998535	3040.8500977	3945.085449
2620.3	2620.27002	2606.27002	3041.27002	810.5939941
2620.5900879	2620.5600586	2606.5600586	3041.8898926	935.7784424
2625.719971	2625.6899414	2611.6899414	3046.27002	2342.29126
2625.8300781	2625.8	2611.8	3047.1201172	259.087799
2626.3100586	2626.280029	2612.280029	3048.040039	1043.37085
2626.5500488	2626.52002	2612.52002	3049.030029	484.870911
2629.52002	2629.49	2615.49	3051.97998	2013.5715332
2630.4299316	2630.4	2616.4	3052.74	2394.2585449
2632.02002	2631.99	2617.99	3054.1201172	2304.5307617
2632.5	2632.469971	2618.469971	3054.3200684	4799.008301
2638.209961	2638.1799316	2624.1799316	3058.26001	2898.5551758
2638.4499512	2638.4199219	2624.4199219	3058.4099121	3200.6105957
2641.4199219	2641.3898926	2627.3898926	3060.459961	2897.6413574
2643.9199219	2643.8898926	2629.8898926	3062.02002	3204.6943359
2644.0900879	2644.0600586	2630.0600586	3062.0800781	5664.5078125
2644.4	2644.369873	2630.369873	3062.4099121	1879.1843262
2650.1201172	2650.0900879	2636.0900879	3066.3601074	2896.2241211
2650.3500977	2650.3200684	2636.3200684	3066.47998	3835.4194336
2653.3300781	2653.3	2639.3	3068.540039	2892.939209
2655.8200684	2655.790039	2641.790039	3070.1101074	3171.9897461
2656	2655.969971	2641.969971	3070.1799316	5151.4541016
2656.3	2656.27002	2642.27002	3070.5	1875.5528564
2659.280029	2659.25	2645.25	3072.5600586	2892.939209
2662.25	2662.219971	2648.219971	3074.6201172	2883.5556641
2665.22998	2665.199707	2651.199707	3076.6699219	2907.2792969
2668.2	2668.1696777	2654.1696777	3078.719971	2897.4707031
2671.1799316	2671.1494141	2657.1494141	3080.790039	2878.7763672
2674.1599121	2674.12915	2660.12915	3082.8500977	2893.10376
2677.1298828	2677.0991211	2663.0991211	3084.8898926	2911.6938477
2680.1101074	2680.0791016	2666.0791016	3086.9499512	2893.005859
2683.0800781	2683.0488281	2669.0488281	3089.01001	2883.3857422
2688.790039	2688.7585449	2674.7585449	3093.0900879	2798.7963867
2689.030029	2688.9985352	2674.9985352	3093.3601074	1776.7568359
2692.01001	2691.9782715	2677.9782715	3095.5600586	2709.05127
2694.5	2694.4680176	2680.4680176	3097.25	2946.71582
2694.6799316	2694.647949	2680.647949	3097.4399414	1893.7103271
2697.8100586	2697.7780762	2683.7780762	3099.8601074	2586.529541
2697.959961	2697.9279785	2683.9279785	3100.1599121	1000.316589
2700.9399414	2700.9077148	2686.9077148	3102.3500977	2721.1425781
2703.6101074	2703.5776367	2689.5776367	3104.1699219	2934.3190918
2703.9099121	2703.8774414	2689.8774414	3104.6298828	1303.0030518
2706.8898926	2706.8571777	2692.8571777	3106.8200684	2721.1425781
2709.8601074	2709.8273926	2695.8273926	3109.01001	2712.5205078
2712.8400879	2712.8071289	2698.8071289	3111.2	2721.4389648
2718.5500488	2718.5168457	2704.5168457	3115.280029	2798.7963867
2718.790039	2718.7568359	2704.7568359	3115.5600586	1713.2471924
2721.77002	2721.7365723	2707.7365723	3117.530029	3025.1018066
2724.26001	2724.2263184	2710.2263184	3119	3387.8867188
2724.74	2724.7062988	2710.7062988	3119.22998	4172.15625
2730.459961	2730.4260254	2716.4260254	3123.0900879	2963.543457
2730.6899414	2730.6560059	2716.6560059	3123.1398926	9230.1552734
2733.6699219	2733.6357422	2719.6357422	3125.1201172	3009.440918
2736.1599121	2736.1254883	2722.1254883	3126.5900879	3387.8867188
2736.6398926	2736.6054688	2722.6054688	3126.8200684	4172.15625
2739.6201172	2739.5856934	2725.5856934	3128.790039	3025.349609
2745.3400879	2745.3051758	2731.3051758	3132.6599121	2956.057373
2745.5700684	2745.5351563	2731.5351563	3132.7	11482.7519531
2751.0500488	2751.0148926	2737.0148926	3136.290039	3052.643311
2751.3601074	2751.3249512	2737.3249512	3136.3500977	10320.662109
2751.52002	2751.4848633	2737.4848633	3136.4399414	3557.9868164
2754.5	2754.4646	2740.4646	3138.4099121	3025.4680176
2757.1699219	2757.1342773	2743.1342773	3140	3357.6625977
2757.469971	2757.4343262	2743.4343262	3140.24	2501.8327637
2760.4499512	2760.4140625	2746.4140625	3142.219971	3009.8032227
2763.4299316	2763.394043	2749.394043	3144.1799316	3040.9265137
2769.1398926	2769.1035156	2755.1035156	3148.0500488	2950.520752
2769.3798828	2769.3435059	2755.3435059	3148.1101074	7988.35498
2772.3500977	2772.313721	2758.313721	3150.0700684	3030.9611816
2774.8400879	2774.8034668	2760.8034668	3151.5500488	3364.42041
2778.1499023	2778.1130371	2764.1130371	3153.9499512	2758.106689
2778.3	2778.2631836	2764.2631836	3154.26001	968.8045044
2781.280029	2781.24292	2767.24292	3156.459961	2708.7578125
2783.9499512	2783.9128418	2769.9128418	3158.27002	2949.895752
2784.26001	2784.2229	2770.2229	3158.74	1319.5367432
2787.22998	2787.192627	2773.192627	3160.9299316	2712.2976074
2790.209961	2790.1723633	2776.1723633	3163.1298828	2709.05127
2793.1799316	2793.142334	2779.142334	3165.3300781	2699.3664551
2798.8898926	2798.8518066	2784.8518066	3169.4199219	2792.1069336
2799.1298828	2799.0917969	2785.0917969	3169.6899414	1778.326416
2802.1101074	2802.0717773	2788.0717773	3171.8898926	2709.2731934
2804.6101074	2804.5717773	2790.5717773	3173.5900879	2940.309082
2804.780029	2804.741699	2790.741699	3173.790039	1700.8640137
2805.0900879	2805.0517578	2791.0517578	3174.25	1348.2668457
2810.8100586	2810.77124	2796.77124	3178.3400879	2796.6755371
2811.040039	2811.001221	2797.001221	3178.5800781	1917.5968018
2814.01001	2813.9711914	2799.9711914	3180.790039	2687.717529
2816.51001	2816.4709473	2802.4709473	3182.6899414	2631.482666
2816.99	2816.9509277	2802.9509277	3183.02002	2906.9538574
2822.709961	2822.67041	2808.67041	3187.1101074	2796.838623
2822.9399414	2822.900391	2808.900391	3187.3798828	1705.6608887
2825.9199219	2825.8803711	2811.8803711	3189.5700684	2721.1425781
2828.4199219	2828.380127	2814.380127	3191.280029	2923.5026855
2828.6	2828.5603027	2814.5603027	3191.49	1717.4261475
2831.709961	2831.6699219	2817.6699219	3193.8898926	2591.4851074
2831.8701172	2831.8300781	2817.8300781	3194.209961	1000.3044434
2834.8400879	2834.7998047	2820.7998047	3196.4	2712.213623
2837.51001	2837.4694824	2823.4694824	3198.209961	2949.7485352
2840.6499023	2840.609131	2826.609131	3200.6298828	2594.7253418
2840.790039	2840.7492676	2826.7492676	3200.9399414	904.1723633
2843.77002	2843.72876	2829.72876	3203.1499023	2696.6413574
2846.4399414	2846.3984375	2832.3984375	3204.9499512	2966.1577148
2846.75	2846.7084961	2832.7084961	3205.4199219	1318.8017578
2849.719971	2849.6782227	2835.6782227	3207.3200684	3126.0144043
2852.7	2852.6577148	2838.6577148	3209.219971	3136.5500488
2855.6699219	2855.6274414	2841.6274414	3211.1201172	3125.6223145
2858.6499023	2858.6071777	2844.6071777	3213.01001	3153.1687012
2861.6298828	2861.58667	2847.58667	3214.9199219	3120.4953613
2864.6	2864.556641	2850.556641	3216.8200684	3125.87915
2867.5800781	2867.536377	2853.536377	3218.719971	3136.5500488
2870.5500488	2870.505859	2856.505859	3220.6101074	3142.1809082
2876.27002	2876.2253418	2862.2253418	3224.4	3018.394043
2881.99	2881.94458	2867.94458	3228.1899414	3018.01416
2882.459961	2882.414551	2868.414551	3228.26001	13408.0644531
2885.4299316	2885.3842773	2871.3842773	3230.1499023	3142.5771484
2887.77002	2887.7241211	2873.7241211	3231.4499512	3600.1364746
2891.22998	2891.1835938	2877.1835938	3233.5800781	3248.0244141
2894.3601074	2894.3134766	2880.3134766	3235.6499023	3024.3693848
2897.030029	2896.98291	2882.98291	3237.219971	3400.317627
2897.3400879	2897.2929688	2883.2929688	3237.3300781	5641.3818359
2900.3100586	2900.2626953	2886.2626953	3239.22998	3126.0144043
2903.290039	2903.2424316	2889.2424316	3241.1298828	3136.5500488
2906.26001	2906.2119141	2892.2119141	3243.030029	3125.6223145
2909.24	2909.19165	2895.19165	3244.9299316	3136.5500488
2912.209961	2912.161377	2898.161377	3246.8300781	3126.0144043
2918.1699219	2918.1206055	2904.1206055	3250.6298828	3136.5500488
2921.1398926	2921.090332	2907.090332	3252.530029	3125.6223145
2924.1201172	2924.0700684	2910.0700684	3254.4299316	3137.2006836
2927.0900879	2927.0397949	2913.0397949	3256.3300781	3125.666748
2933.0500488	2933	2919	3260.1298828	3136.6135254
2938.76001	2938.70874	2924.70874	3263.9199219	3012.9831543
2941.969971	2941.918457	2927.918457	3265.9499512	3162.0339355
2944.469971	2944.4182129	2930.4182129	3267.4099121	3424.7365723
2944.9499512	2944.8981934	2930.8981934	3267.4299316	47928.7070313
2947.9199219	2947.86792	2933.86792	3269.3200684	3142.2443848
2950.9	2950.8476563	2936.8476563	3271.219971	3136.6135254
2953.8798828	2953.8273926	2939.8273926	3273.1201172	3136.219971
2956.8500977	2956.797119	2942.797119	3275.030029	3109.9438477
2962.5700684	2962.5166016	2948.5166016	3278.8200684	3018.2651367
2965.780029	2965.7263184	2951.7263184	3280.6899414	3432.96167
2968.280029	2968.2260742	2954.2260742	3282.1	3545.1669922
2968.75	2968.6960449	2954.6960449	3282.1699219	13500.1738281
2974.469971	2974.4155273	2960.4155273	3285.959961	3018.0751953
2977.6799316	2977.6252441	2963.6252441	3287.8400879	3414.24292
2980.1699219	2980.11499	2966.11499	3289.24	3557.4350586
2983.47998	2983.4248047	2969.4248047	3291.26001	3276.7998047
2983.6298828	2983.574707	2969.574707	3291.27002	29937.1582031
2986.6101074	2986.5546875	2972.5546875	3293.1799316	3120.424561
2989.280029	2989.2243652	2975.2243652	3294.6899414	3536.22998
2989.5800781	2989.5244141	2975.5244141	3294.8701172	3329.05957
2992.5600586	2992.5039063	2978.5039063	3296.76001	3153.2324219
2998.280029	2998.2233887	2984.2233887	3300.5500488	3018.2651367
3001.49	3001.4331055	2987.4331055	3302.4	3470.1274414
3003.97998	3003.9228516	2989.9228516	3304.01001	3092.8034668
3004.459961	3004.402832	2990.402832	3304.040039	31952.4707031
3007.4399414	3007.3825684	2993.3825684	3305.9399414	3136.6135254
3010.4199219	3010.3623047	2996.3623047	3307.8400879	3136.219971
3013.3898926	3013.3320313	2999.3320313	3309.72998	3142.640625
3016.3701172	3016.3120117	3002.3120117	3311.6398926	3120.814209
3019.3400879	3019.2817383	3005.2817383	3313.540039	3125.6855469
3022.3200684	3022.2614746	3008.2614746	3315.4399414	3136.6135254
3025.3	3025.241211	3011.241211	3317.3400879	3136.219971
3028.27002	3028.2109375	3014.2109375	3319.24	3126.0776367
3031.25	3031.19043	3017.19043	3321.1398926	3137.0073242
3034.219971	3034.1601563	3020.1601563	3323.040039	3125.6855469
3037.2	3037.1398926	3023.1398926	3324.9399414	3136.6135254
3040.1799316	3040.1193848	3026.1193848	3326.8300781	3152.508301
3043.1499023	3043.088623	3029.088623	3328.74	3109.63623
3046.1298828	3046.0678711	3032.0678711	3330.6398926	3136.1696777
3049.1101074	3049.0476074	3035.0476074	3332.540039	3136.032959
3052.0800781	3052.0168457	3038.0168457	3334.4399414	3125.6352539
3055.0600586	3054.9960938	3040.9960938	3336.3300781	3152.3884277
3058.040039	3057.9753418	3043.9753418	3338.24	3120.1169434
3061.01001	3060.94458	3046.94458	3340.1398926	3125.6352539
3063.99	3063.9240723	3049.9240723	3342.24	2837.11377
3066.959961	3066.893311	3052.893311	3344.3300781	2841.4541016
3069.9399414	3069.8725586	3055.8725586	3346.4399414	2824.2893066
3072.9199219	3072.8518066	3058.8518066	3348.530029	2850.7055664
3075.8898926	3075.8210449	3061.8210449	3350.6298828	2828.2260742
3078.8701172	3078.8005371	3064.8005371	3352.719971	2850.939209
3081.8500977	3081.780029	3067.780029	3354.8200684	2837.4360352
3084.8200684	3084.7492676	3070.7492676	3356.9299316	2814.484375
3090.5500488	3090.4777832	3076.4777832	3360.9099121	2878.7814941
3090.780029	3090.7077637	3076.7077637	3361.040039	3532.549561
3093.75	3093.677002	3079.677002	3363.1398926	2828.2260742
3096.26001	3096.1865234	3082.1865234	3364.959961	2757.4853516
3096.72998	3096.6564941	3082.6564941	3365.1899414	4084.4484863
3099.7	3099.6257324	3085.6257324	3367.290039	2827.905029
3102.6799316	3102.60498	3088.60498	3369.3798828	2851.0307617
3105.6599121	3105.5842285	3091.5842285	3371.47998	2837.4360352
3108.6298828	3108.5534668	3094.5534668	3373.5800781	2827.905029
3114.3500977	3114.272461	3100.272461	3377.5700684	2866.491211
3114.5900879	3114.5124512	3100.5124512	3377.74	2826.85498
3117.5600586	3117.481689	3103.481689	3379.8400879	2827.5839844
3120.0600586	3119.9812012	3105.9812012	3381.4399414	3124.6936035
3120.22998	3120.1508789	3106.1508789	3381.540039	3393.0476074
3120.540039	3120.4609375	3106.4609375	3381.9199219	1632.3675537
3123.52002	3123.4401855	3109.4401855	3384.01001	2850.7055664
3126.49	3126.409668	3112.409668	3386.1101074	2827.94165
3132.219971	3132.1384277	3118.1384277	3390.1	2871.630859
3135.4199219	3135.3376465	3121.3376465	3392.3300781	2869.109619
3137.9399414	3137.8571777	3123.8571777	3393.99	3035.7854
3138.1101074	3138.0273438	3124.0273438	3394.0900879	3398.010498
3138.4	3138.3171387	3124.3171387	3394.4299316	1705.599609
3144.2	3144.1159668	3130.1159668	3398.0600586	3194.8244629
3147.3300781	3147.2453613	3133.2453613	3399.459961	4470.71582
3150	3149.9147949	3135.9147949	3401.72998	2351.890869
3153.280029	3153.1940918	3139.1940918	3402.790039	6187.4179688
3156.25	3156.1635742	3142.1635742	3404.4499512	3577.8269043
3162.209961	3162.1223145	3148.1223145	3407.75	3611.4125977
3165.1799316	3165.0915527	3151.0915527	3409.4	3599.0219727
3168.1599121	3168.0710449	3154.0710449	3411.0600586	3589.3696289
3171.1398926	3171.050293	3157.050293	3412.719971	3589.8852539
3174.1101074	3174.02002	3160.02002	3414.3701172	3599.2973633
3180.0700684	3179.9777832	3165.9777832	3417.6699219	3610.859375
3183.040039	3182.9467773	3168.9467773	3419.3300781	3576.7648926
3189	3188.904541	3174.904541	3422.6298828	3611.1201172
3191.969971	3191.8735352	3177.8735352	3424.290039	3576.7648926
3197.77002	3197.6713867	3183.6713867	3427.8898926	3221.202881
3200.9	3200.800293	3186.800293	3428.8500977	6515.8823242
3203.5700684	3203.46875	3189.46875	3431.49	2021.8803711
3206.8601074	3206.7565918	3192.7565918	3432.1499023	9963.5527344
3209.8400879	3209.734375	3195.734375	3433.8	3609.3071289
3212.8100586	3212.7021484	3198.7021484	3435.469971	3554.55542
3220.030029	3219.9169922	3205.9169922	3439.469971	3607.2355957
3221.75	3221.6357422	3207.6357422	3440.4199219	3618.9367676
3224.72998	3224.6135254	3210.6135254	3442.0800781	3587.5361328
3227.219971	3227.1018066	3213.1018066	3443.469971	3580.2089844
3227.7	3227.581543	3213.581543	3443.72998	3691.2744141
3230.6799316	3230.55957	3216.55957	3445.3798828	3609.6088867
3233.6599121	3233.5385742	3219.5385742	3447.030029	3610.6298828
3239.4499512	3239.32666	3225.32666	3450.6398926	3206.751709
3242.5900879	3242.4655762	3228.4655762	3451.6	6538.909668
3245.26001	3245.1345215	3231.1345215	3454.24	2021.955811
3248.540039	3248.4135742	3234.4135742	3454.9	9940.4707031
3251.52002	3251.392334	3237.392334	3456.5500488	3610.1081543
3254.49	3254.3613281	3240.3613281	3458.209961	3577.3098145
3257.469971	3257.340332	3243.340332	3459.8601074	3610.6298828
3260.4499512	3260.318359	3246.318359	3461.52002	3588.4260254
3263.4299316	3263.2963867	3249.2963867	3463.1699219	3610
3266.4	3266.2644043	3252.2644043	3464.8200684	3596.835449
3269.3798828	3269.2424316	3255.2424316	3466.47998	3588.2226563
3275.1899414	3275.048584	3261.048584	3470.0800781	3225.54834
3278.3200684	3278.1765137	3264.1765137	3471.030029	6586.3168945
3280.99	3280.8447266	3266.8447266	3473.6799316	2013.673584
3284.27002	3284.1225586	3270.1225586	3474.3500977	9781.7568359
3287.25	3287.1005859	3273.1005859	3476	3610
3290.22998	3290.078369	3276.078369	3477.6499023	3609.87207
3293.2	3293.0463867	3279.0463867	3479.3	3597.1835938
3296.1799316	3296.02417	3282.02417	3480.959961	3588.0515137
3302.1398926	3301.97998	3287.97998	3484.26001	3609.3071289
3305.1201172	3304.9580078	3290.9580078	3485.9199219	3588.345459
3308.0900879	3307.9257813	3293.9257813	3487.5700684	3597.1835938
3311.0700684	3310.9035645	3296.9035645	3489.22998	3588.0515137
3314.0500488	3313.8815918	3299.8815918	3490.8798828	3609.8288574
3317.030029	3316.859131	3302.859131	3492.530029	3608.3857422
3320.01001	3319.8359375	3305.8359375	3494.1799316	3608.6708984
3322.97998	3322.8027344	3308.8027344	3495.8400879	3574.3388672
3325.959961	3325.7797852	3311.7797852	3497.49	3608.6708984
3328.9399414	3328.7565918	3314.7565918	3499.1499023	3586.9006348
3334.9	3334.710449	3320.710449	3502.4499512	3608.1494141
3337.8798828	3337.6872559	3323.6872559	3504.1101074	3586.385498
3340.8601074	3340.664551	3326.664551	3505.76001	3608.9665527
3343.8400879	3343.6413574	3329.6413574	3507.4099121	3608.6708984
3346.8100586	3346.6081543	3332.6081543	3509.0600586	3595.429199
3349.790039	3349.584961	3335.584961	3510.709961	3608.5373535
3352.77002	3352.5617676	3338.5617676	3512.3798828	3565.2595215
3361.709961	3361.4921875	3347.4921875	3517.3300781	3608.015869
3364.6899414	3364.4689941	3350.4689941	3518.97998	3608.5373535
3370.49	3370.2626953	3356.2626953	3522.5800781	3218.685791
3373.6201172	3373.3894043	3359.3894043	3523.5500488	6447.7011719
3376.290039	3376.056641	3362.056641	3526.1799316	2028.1849365
3379.5800781	3379.3430176	3365.3430176	3526.8601074	9666.6367188
3382.5600586	3382.3198242	3368.3198242	3528.51001	3608.015869
3385.540039	3385.296631	3371.296631	3530.1599121	3608.5373535
3391.5	3391.2502441	3377.2502441	3533.459961	3608.2766113
3394.47998	3394.227051	3380.227051	3535.1201172	3586.25293
3400.280029	3400.020752	3386.020752	3538.719971	3218.8989258
3403.4099121	3403.1481934	3389.1481934	3539.6799316	6514.633301
3406.1	3405.8364258	3391.8364258	3542.3300781	2028.8598633
3409.3701172	3409.1040039	3395.1040039	3542.99	9902.9257813
3412.3500977	3412.0820313	3398.0820313	3544.6398926	3609.8288574
3415.3200684	3415.0498047	3401.0498047	3546.290039	3597.1835938
