MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1751.52002	1751.44519	1726.44519	2178.6	2049.28125
1751.8900146	1751.8150635	1726.8150635	2178.969971	2000.4090576
1753.5600586	1753.4844971	1728.4844971	2181.1899414	1503.9019775
1755.4100342	1755.3338623	1730.3338623	2182.6	2623.1269531
1756.37	1756.293457	1731.293457	2183.3400879	2593.3818359
1756.63	1756.5533447	1731.5533447	2184.3	541.56488
1759.7	1759.6221924	1734.6221924	2187.4199219	1967.2451172
1762.77002	1762.6911621	1737.6911621	2190.52002	1979.8811035
1765.8399658	1765.76001	1740.76001	2193.6298828	1973.5793457
1768.9100342	1768.8300781	1743.8300781	2196.75	1967.9902344
1771.97998	1771.9	1746.9	2199.8500977	1980.510376
1775.0500488	1774.9700928	1749.9700928	2202.959961	1974.3636475
1779.1500244	1779.0700684	1754.0700684	2206.959961	2050.01416
1779.52002	1779.4400635	1754.4400635	2207.3300781	1999.835083
1781.1899414	1781.1099854	1756.1099854	2209.5500488	1504.3299561
1783.0500488	1782.9700928	1757.9700928	2210.959961	2638.8825684
1784.01001	1783.9300537	1758.9300537	2211.6899414	2629.8942871
1784.27002	1784.1900635	1759.1900635	2212.6599121	536.1652222
1787.3399658	1787.26001	1762.26001	2215.76001	1980.510376
1790.4100342	1790.3300781	1765.3300781	2218.8798828	1968.0268555
1794.52002	1794.4400635	1769.4400635	2222.8798828	2055.019043
1794.8900146	1794.8100586	1769.8100586	2223.25	1999.835083
1796.5500488	1796.4700928	1771.4700928	2225.459961	1502.197998
1798.4100342	1798.3300781	1773.3300781	2226.8798828	2620.0986328
1799.3599854	1799.280029	1774.280029	2227.6101074	2601.6218262
1799.62	1799.540039	1774.540039	2228.5800781	536.1652222
1802.6899414	1802.6099854	1777.6099854	2231.6799316	1980.66272
1805.76001	1805.6800537	1780.6800537	2234.790039	1974.2124023
1808.8299561	1808.75	1783.75	2237.9099121	1968.099
1812.9399414	1812.8599854	1787.8599854	2241.9099121	2054.8967285
1813.3100586	1813.2301025	1788.2301025	2242.27002	2056.1376953
1814.969971	1814.8900146	1789.8900146	2244.49	1495.4732666
1816.8299561	1816.75	1791.75	2245.9099121	2619.6589355
1817.780029	1817.7	1792.7	2246.6398926	2602.8059082
1818.040039	1817.960083	1792.960083	2247.6	541.6240234
1821.1099854	1821.030029	1796.030029	2250.709961	1974.2851563
1824.1800537	1824.0997314	1799.0997314	2253.8200684	1973.94104
1827.25	1827.168579	1802.168579	2256.9299316	1973.7307129
1830.3199463	1830.2374268	1805.2374268	2260.040039	1973.428101
1833.3900146	1833.3063965	1808.3063965	2263.1499023	1973.6578369
1836.459961	1836.3752441	1811.3752441	2266.26001	1973.5793457
1839.530029	1839.4442139	1814.4442139	2269.3701172	1973.5065918
1842.6	1842.5130615	1817.5130615	2272.47998	1973.5793457
1846.7	1846.6115723	1821.6115723	2276.47998	2049.28125
1847.0799561	1846.991333	1821.991333	2276.8400879	2110.3127441
1848.75	1848.6608887	1823.6608887	2279.0700684	1497.1494141
1850.6	1850.5101318	1825.5101318	2280.469971	2642.3388672
1851.5600586	1851.4700928	1826.4700928	2281.209961	2594.2526855
1851.8199463	1851.72998	1826.72998	2282.1699219	541.5042114
1854.8900146	1854.8	1829.8	2285.280029	1974.2124023
1857.959961	1857.87	1832.87	2288.4	1967.9486084
1861.030029	1860.9400635	1835.9400635	2291.5	1980.5891113
1865.13	1865.040039	1840.040039	2295.5	2050.01416
1865.5	1865.4100342	1840.4100342	2295.8701172	1999.835083
1867.1700439	1867.0800781	1842.0800781	2298.0900879	1504.60144
1869.02002	1868.9300537	1843.9300537	2299.5	2624.0649414
1869.97998	1869.8900146	1844.8900146	2300.24	2594.3093262
1870.24	1870.1500244	1845.1500244	2301.2	541.7585449
1873.3100586	1873.2200928	1848.2200928	2304.3100586	1974.2124023
1877.26001	1877.1700439	1852.1700439	2308.3100586	1975
1879.4499512	1879.3599854	1854.3599854	2310.530029	1972.9953613
1881.209961	1881.1195068	1856.1195068	2312.3100586	1977.0162354
1882.52002	1882.429199	1857.429199	2313.6298828	1984.4001465
1885.5899658	1885.4980469	1860.4980469	2316.75	1967.0948486
1888.6600342	1888.5670166	1863.5670166	2319.8601074	1973.5065918
1891.72998	1891.6358643	1866.6358643	2322.959961	1980.1069336
1894.8	1894.704834	1869.704834	2326.0800781	1967.1729736
1898.9100342	1898.8133545	1873.8133545	2330.0800781	2054.2844238
1899.290039	1899.1932373	1874.1932373	2330.4499512	2053.2038574
1900.9499512	1900.852539	1875.852539	2332.6599121	1501.7126465
1902.8100586	1902.7119141	1877.7119141	2334.0800781	2618.8942871
1903.76001	1903.661499	1878.661499	2334.8200684	2566.3398438
1904.02002	1903.9215088	1878.9215088	2335.780029	541.43042
1907.0899658	1906.9903564	1881.9903564	2338.8798828	1980.1069336
1910.1600342	1910.0600586	1885.0600586	2341.99	1974.0031738
1913.22998	1913.13	1888.13	2345.1101074	1967.7982178
1916.3	1916.2	1891.2	2348.209961	1980.8937988
1919.37	1919.27002	1894.27002	2351.3200684	1974.133789
1923.469971	1923.37	1898.37	2355.3200684	2050.01416
1923.8399658	1923.74	1898.74	2355.6899414	1999.835083
1925.51001	1925.4100342	1900.4100342	2357.9099121	1504.60144
1927.3599854	1927.26001	1902.26001	2359.3200684	2623.6213379
1928.3199463	1928.219971	1903.219971	2360.0600586	2595.1452637
1928.5799561	1928.47998	1903.47998	2361.02002	541.6240234
1931.6500244	1931.5500488	1906.5500488	2364.1201172	1980.7414551
1934.719971	1934.62	1909.62	2367.24	1967.9486084
1937.790039	1937.6900635	1912.6900635	2370.3500977	1974.2124023
1941.8900146	1941.790039	1916.790039	2374.3500977	2050.01416
1942.26001	1942.1600342	1917.1600342	2374.709961	2056.8217773
1943.9300537	1943.8300781	1918.8300781	2376.9399414	1497.6848145
1945.780029	1945.6800537	1920.6800537	2378.3500977	2624.0649414
1946.74	1946.6400146	1921.6400146	2379.0800781	2629.8942871
1947	1946.9	1921.9	2380.040039	541.7585449
1950.0699463	1949.969971	1924.969971	2383.1499023	1974.2851563
1953.1400146	1953.040039	1928.040039	2386.27002	1967.8764648
1956.209961	1956.1099854	1931.1099854	2389.3701172	1980.510376
1959.280029	1959.1800537	1934.1800537	2392.47998	1974.5150146
1962.3499756	1962.25	1937.25	2395.6	1967.7982178
1965.4200439	1965.3200684	1940.3200684	2398.7	1980.7414551
1968.49	1968.3900146	1943.3900146	2401.8100586	1974.133789
1971.5600586	1971.460083	1946.460083	2404.9299316	1968.1772461
1975.6700439	1975.5700684	1950.5700684	2408.9299316	2055.019043
1976.040039	1975.9400635	1950.9400635	2409.290039	2054.0993652
1977.7	1977.6	1952.6	2411.51001	1495.4732666
1979.5600586	1979.460083	1954.460083	2412.9299316	2619.830811
1980.51001	1980.4100342	1955.4100342	2413.6599121	2603.3217773
1980.77002	1980.6700439	1955.6700439	2414.6201172	541.489563
1983.8399658	1983.74	1958.74	2417.72998	1974.2851563
1986.9100342	1986.8100586	1961.8100586	2420.8400879	1974.3636475
1989.97998	1989.88	1964.88	2423.9499512	1974.2851563
1993.0500488	1992.9500732	1967.9500732	2427.0600586	1974.2008057
1996.12	1996.018921	1971.018921	2430.1699219	1973.7307129
1999.2	1999.0977783	1974.0977783	2433.27002	1986.2575684
2002.27002	2002.166748	1977.166748	2436.3898926	1967.3233643
2005.3399658	2005.2355957	1980.2355957	2439.5	1973.428101
2009.4399414	2009.3341064	1984.3341064	2443.5	2049.28125
2009.8100586	2009.7041016	1984.7041016	2443.8601074	2055.4025879
2011.47998	2011.3734131	1986.3734131	2446.0900879	1497.2
2013.3299561	2013.2226563	1988.2226563	2447.5	2623.1269531
2014.290039	2014.1824951	1989.1824951	2448.22998	2629.28833
2014.5500488	2014.4423828	1989.4423828	2449.1899414	541.56488
2018.6500244	2018.5408936	1993.5408936	2453.1899414	2049.28125
2019.02002	2018.9107666	1993.9107666	2453.5600586	1997.8328857
2020.6899414	2020.5800781	1995.5800781	2455.780029	1503.9536133
2022.540039	2022.4295654	1997.4295654	2457.1899414	2623.3269043
2023.5	2023.38916	1998.38916	2457.9299316	2594.2495117
2023.76001	2023.6490479	1998.6490479	2458.8898926	541.4370728
2026.8399658	2026.7279053	2001.7279053	2462	1980.0388184
2029.9100342	2029.7969971	2004.7969971	2465.1101074	1973.5308838
2032.97998	2032.8658447	2007.8658447	2468.219971	1973.60376
2036.0500488	2035.9348145	2010.9348145	2471.3300781	1973.5308838
2039.12	2039.0037842	2014.0037842	2474.4399414	1973.7550049
2042.1899414	2042.0726318	2017.0726318	2477.5500488	1973.4523926
2045.26001	2045.1416016	2020.1416016	2480.6599121	1973.682251
2048.3300781	2048.2106934	2023.2106934	2483.77002	1973.5308838
2051.4099121	2051.289551	2026.2894287	2486.8798828	1980.1159668
2055.51001	2055.3881836	2030.3881836	2490.8798828	2049.376221
2055.8798828	2055.7578125	2030.7579346	2491.25	1997.2067871
2057.5500488	2057.42749	2032.42749	2493.469971	1504.1983643
2059.4	2059.2768555	2034.2767334	2494.8798828	2622.99707
2060.3601074	2060.2365723	2035.2365723	2495.6101074	2629.6660156
2060.6201172	2060.496582	2035.49646	2496.5800781	535.850647
2063.6899414	2063.56543	2038.5653076	2499.6799316	1979.908569
2066.76001	2066.6342773	2041.6342773	2502.8	1967.355835
2070.8701172	2070.7431641	2045.743042	2506.8	2054.3793945
2071.24	2071.112793	2046.112793	2507.1699219	1998.4936523
2072.9	2072.7719727	2047.7720947	2509.3798828	1501.7374268
2074.76001	2074.6315918	2049.6315918	2510.8	2618.4978027
2075.719971	2075.5913086	2050.5913086	2511.530029	2629.8564453
2077.3798828	2077.2504883	2052.2504883	2513.75	1494.8028564
2079.0500488	2078.920166	2053.920166	2515.969971	1504.1976318
2081.8601074	2081.729248	2056.729248	2518.1101074	2625.22876
2082.1201172	2081.9890137	2056.9890137	2519.0800781	535.8417969
2085.1899414	2085.0578613	2060.0578613	2522.1799316	1980.0281982
2088.26001	2088.126709	2063.126709	2525.3	1967.1729736
2091.3300781	2091.195801	2066.195801	2528.4099121	1973.6578369
2094.4	2094.2644043	2069.2644043	2531.51001	1979.7236328
2098.5	2098.3630371	2073.3630371	2535.51001	2049.3422852
2098.8701172	2098.7331543	2073.7331543	2535.8798828	2001.0690918
2100.540039	2100.4023438	2075.4023438	2538.1	1503.7921143
2102.4	2102.2617188	2077.2617188	2539.51001	2637.1469727
2103.3601074	2103.2214355	2078.2214355	2540.25	2594.0415039
2103.6201172	2103.4814453	2078.4814453	2541.209961	541.56488
2106.6899414	2106.5500488	2081.5500488	2544.3300781	1967.0166016
2110.6398926	2110.498779	2085.498779	2548.3300781	1974.2949219
2112.8300781	2112.6879883	2087.6879883	2550.540039	1981.447876
2114.5900879	2114.44751	2089.44751	2552.3200684	1976.7952881
2115.9	2115.7568359	2090.7568359	2553.6599121	1954.3758545
2118.969971	2118.8256836	2093.8256836	2556.76001	1979.8811035
2125.1101074	2124.963623	2099.963623	2562.97998	1973.6578369
2128.1899414	2128.04248	2103.04248	2566.0900879	1979.78418
2132.1398926	2131.9909668	2106.9909668	2570.0900879	1974.2949219
2134.3300781	2134.18042	2109.18042	2572.3100586	1972.5098877
2136.0900879	2135.9394531	2110.9394531	2574.0900879	1976.3876953
2137.4	2137.248291	2112.248291	2575.4199219	1968.435791
2140.469971	2140.3164063	2115.3164063	2578.530029	1972.8494873
2143.540039	2143.3842773	2118.3842773	2581.6298828	1979.3740234
2146.6201172	2146.4621582	2121.4621582	2584.75	1973.0805664
2149.6899414	2149.5297852	2124.5297852	2587.8601074	1972.692627
2152.76001	2152.5979	2127.5979	2590.959961	1979.3740234
2155.8300781	2155.6657715	2130.6657715	2594.0800781	1966.668335
2158.9099121	2158.7434082	2133.7434082	2597.1899414	1979.2767334
2161.97998	2161.8115234	2136.8115234	2600.290039	1979.2218018
2165.0500488	2164.8796387	2139.8796387	2603.4099121	1966.892334
2168.1201172	2167.94873	2142.94873	2606.52002	1973.6578369
2171.1899414	2171.017334	2146.017334	2609.6201172	1979.7236328
2174.26001	2174.0864258	2149.0864258	2612.74	1967.3233643
2177.3300781	2177.1552734	2152.1552734	2615.8500977	1973.5065918
2180.4099121	2180.234131	2155.234131	2618.9499512	1986.484375
2183.47998	2183.3029785	2158.3029785	2622.0700684	1967.1729736
2186.5500488	2186.37207	2161.37207	2625.1799316	1973.6578369
2189.6201172	2189.440918	2164.440918	2628.280029	1980.0333252
2192.6899414	2192.5095215	2167.5095215	2631.4	1967.008789
2195.76001	2195.5773926	2170.5773926	2634.51001	1972.8007813
2198.8400879	2198.6552734	2173.6552734	2637.6101074	1985.6259766
2202.9399414	2202.7521973	2177.7521973	2641.6101074	2048.4875488
2203.3100586	2203.12207	2178.12207	2641.97998	2000.3533936
2204.97998	2204.7907715	2179.7907715	2644.2	1503.4157715
2206.8300781	2206.6396484	2181.6396484	2645.6101074	2621.918457
2207.790039	2207.598877	2182.598877	2646.3500977	2592.4543457
2208.0500488	2207.8586426	2182.8586426	2647.3100586	541.3712158
2212.1499023	2211.9555664	2186.9555664	2651.3100586	2048.4875488
2212.530029	2212.335449	2187.335449	2651.6799316	2053.1289063
2214.2	2214.00415	2189.00415	2653.9	1503.4157715
2216.0500488	2215.8530273	2190.8530273	2655.3100586	2621.918457
2217.01001	2216.8122559	2191.8122559	2656.040039	2628.8723145
2217.27002	2217.0720215	2192.0720215	2657.01001	535.6501465
2220.3400879	2220.1398926	2195.1398926	2660.1201172	1972.9520264
2223.4099121	2223.20752	2198.20752	2663.22998	1972.795166
2227.52002	2227.3146973	2202.3146973	2667.22998	2053.61084
2227.9	2227.6943359	2202.6943359	2667.6	2050.4890137
2229.5600586	2229.3532715	2204.3532715	2669.8100586	1501.3963623
2231.4199219	2231.2119141	2206.2119141	2671.22998	2617.6140137
2232.3701172	2232.161377	2207.161377	2671.959961	2602.12915
2232.6298828	2232.4208984	2207.4208984	2672.9299316	535.1472168
2236.74	2236.5280762	2211.5280762	2676.9299316	2053.61084
2237.1201172	2236.907959	2211.907959	2677.290039	2110.23584
2238.780029	2238.56665	2213.56665	2679.51001	1494.24353
2240.6398926	2240.425293	2215.425293	2680.9299316	2618.0534668
2241.5900879	2241.3747559	2216.3747559	2681.6599121	2601.2792969
2241.8500977	2241.6345215	2216.6345215	2682.6201172	541.2367554
2245.959961	2245.7414551	2220.7414551	2686.6201172	2053.3664551
2246.3300781	2246.1113281	2221.1113281	2686.99	2000.3533936
2247.99	2247.77002	2222.77002	2689.2	1501.1755371
2249.8500977	2249.6293945	2224.6293945	2690.6201172	2618.4494629
2250.8	2250.5791016	2225.5791016	2691.3601074	2567.1669922
2251.0600586	2250.8391113	2225.8391113	2692.3200684	541.43042
2254.1298828	2253.9077148	2228.9077148	2695.4299316	1973.5009766
2257.209961	2256.9868164	2231.9868164	2698.530029	1986.4891357
2260.280029	2260.0556641	2235.0556641	2701.6499023	1967.3233643
2263.3500977	2263.1247559	2238.1247559	2704.76001	1973.5065918
2267.4499512	2267.2231445	2242.2231445	2708.76001	2049.2202148
2267.8200684	2267.5930176	2242.5930176	2709.1201172	2055.4025879
2269.49	2269.2624512	2244.2624512	2711.3500977	1497.040039
2271.3400879	2271.1118164	2246.1118164	2712.76001	2623.7436523
2272.3	2272.071289	2247.071289	2713.49	2628.9541016
2272.5600586	2272.3312988	2247.3312988	2714.4499512	541.56488
2275.6298828	2275.4001465	2250.4001465	2717.5600586	1973.349609
2278.7	2278.4689941	2253.4689941	2720.6799316	1967.3447266
2281.780029	2281.5480957	2256.5480957	2723.780029	1986.51355
2284.8500977	2284.6169434	2259.6169434	2726.8898926	1973.682251
2287.9199219	2287.685791	2262.685791	2730.01001	1967.0408936
2290.99	2290.7548828	2265.7548828	2733.1101074	1979.9055176
2294.0600586	2293.82373	2268.82373	2736.219971	1973.8334961
2298.1599121	2297.9223633	2272.9223633	2740.219971	2049.1235352
2298.530029	2298.2922363	2273.2922363	2740.5900879	1999.8043213
2300.2	2299.96167	2274.96167	2742.8100586	1503.972168
2302.0500488	2301.8110352	2276.8110352	2744.219971	2623.3322754
2303.01001	2302.770752	2277.770752	2744.9499512	2628.9863281
2303.27002	2303.0305176	2278.0305176	2745.9099121	541.5715942
2306.3500977	2306.1088867	2281.1088867	2748.1	2811.1376953
2309.4199219	2309.17627	2284.17627	2750.3100586	2775.92749
2315.030029	2314.7817383	2289.7817383	2754.3100586	2802.5830078
2315.5600586	2315.311279	2290.311279	2754.6899414	2788.762939
2318.6398926	2318.3884277	2293.3884277	2756.9	2784.9790039
2320.6101074	2320.3571777	2295.3571777	2758.3100586	2791.8129883
2324.209961	2323.9538574	2298.9538574	2760.8898926	2788.3347168
2324.780029	2324.5234375	2299.5234375	2761.280029	2920.5935059
2327.8500977	2327.5910645	2302.5910645	2763.47998	2788.7849121
2329.780029	2329.5197754	2304.5197754	2764.8798828	2755.393311
2330.9299316	2330.6694336	2305.6694336	2765.6799316	2874.3781738
2334	2333.73877	2308.73877	2767.8701172	2802.5271
2337.0700684	2336.8078613	2311.8078613	2770.0800781	2777.7338867
2339.6398926	2339.3771973	2314.3771973	2774.8300781	1081.7431641
2340.3100586	2340.047119	2315.047119	2777.3500977	531.71991
2340.97998	2340.7167969	2315.7167969	2780.99	368.022522
2341.5500488	2341.2866211	2316.2866211	2784.1799316	357.3109436
2343.209961	2342.946289	2317.946289	2787.6799316	948.2755127
2344.459961	2344.195801	2319.195801	2789.6499023	1268.6673584
2346.02002	2345.7556152	2320.7556152	2792.01001	1321.6761475
2349.3500977	2349.0847168	2324.0847168	2794.6201172	2551.1428223
2352.4199219	2352.1538086	2327.1538086	2796.3100586	3632.1625977
2355.49	2355.2229	2330.2229	2798	3631.9389648
2359.969971	2359.7019043	2334.7019043	2800.9299316	3057.2788086
2361.6298828	2361.3613281	2336.3613281	2801.1599121	14440.5439453
2364.4499512	2364.1806641	2339.1806641	2803.01001	3047.708252
2367.780029	2367.5097656	2342.5097656	2804.52002	4409.034668
2372.26001	2371.9882813	2346.9882813	2807.459961	3046.6164551
2373.9199219	2373.647461	2348.647461	2807.6899414	14439.3632813
2376.74	2376.4665527	2351.4665527	2809.540039	3047.4589844
2378.3898926	2378.1159668	2353.1159668	2809.76001	14989.8232422
2380.0600586	2379.7856445	2354.7856445	2810	13922
2382.8701172	2382.5947266	2357.5947266	2811.8400879	3053.1669922
2386.2	2385.92334	2360.92334	2813.3601074	4379.3964844
2390.6899414	2390.4118652	2365.4118652	2816.6699219	2712.272461
2392.3500977	2392.071289	2367.071289	2817.3400879	4952.5410156
2395.1599121	2394.880127	2369.880127	2819.4199219	2701.1689453
2398.49	2398.2089844	2373.2089844	2821.4399414	3295.741699
2401.5600586	2401.2780762	2376.2780762	2823.5	2979.6750488
2404.6298828	2404.34668	2379.34668	2825.5600586	2979.0935059
2409.3798828	2409.094971	2384.094971	2829.02002	2744.7382813
2410.77002	2410.484619	2385.484619	2829.6599121	4343.1977539
2413.8400879	2413.553711	2388.553711	2831.719971	2979.6750488
2416.9199219	2416.6323242	2391.6323242	2833.4499512	3559.3005371
2419.99	2419.701416	2394.701416	2835.49	3008.5769043
2423.0600586	2422.7702637	2397.7702637	2837.5500488	2979.3303223
2426.1298828	2425.8391113	2400.8391113	2839.6101074	2979.4382324
2430.8701172	2430.5776367	2405.5776367	2843.0700684	2739.095459
2435.3400879	2435.0458984	2410.0458984	2846.1899414	2864.3916016
2438.4099121	2438.1147461	2413.1147461	2847.8200684	3765.1523438
2441.49	2441.1936035	2416.1936035	2849.8798828	2989.3901367
2444.5600586	2444.2626953	2419.2626953	2851.9199219	3008.928711
2447.6298828	2447.3312988	2422.3312988	2853.97998	2979.0935059
2450.7	2450.400391	2425.400391	2856.040039	2979.6750488
2453.77002	2453.4692383	2428.4692383	2858.0900879	2993.9035645
2456.8400879	2456.53833	2431.53833	2860.1398926	2994.6157227
2459.9099121	2459.6071777	2434.6071777	2862.1899414	2993.6811523
2462.97998	2462.6760254	2437.6760254	2864.25	2979.7119141
2466.0500488	2465.7451172	2440.7451172	2867.1799316	2094.9394531
2469.1298828	2468.8239746	2443.8239746	2870.0900879	2115.894043
2473.01001	2472.7026367	2447.7026367	2874.540039	1743.24292
2473.6	2473.29248	2448.29248	2875.3898926	1388.41394
2475.27002	2474.9619141	2449.9619141	2878.3	1147.2624512
2476.459961	2476.1513672	2451.1513672	2880.3100586	1183.549561
2478.0800781	2477.7709961	2452.7709961	2883.27002	1094.3082275
2481.4099121	2481.099609	2456.099609	2887.540039	1559.07251
2484.47998	2484.1687012	2459.1687012	2891.8400879	1427.4683838
2488.1298828	2487.8173828	2462.8173828	2895.6799316	1900.3262939
2489.1298828	2488.8168945	2463.8168945	2896.8200684	1753.577881
2491.290039	2490.9763184	2465.9763184	2899.52002	1599.6313477
2491.8200684	2491.5061035	2466.5061035	2899.6201172	10582.4248047
2492.4399414	2492.1257324	2467.1257324	2900.790039	1059.3056641
2493.4399414	2493.1254883	2468.1254883	2902.6	1104.5323486
2496.25	2495.93457	2470.93457	2905.1101074	2238.2268066
2496.77002	2496.4543457	2471.4543457	2906.219971	936.7734985
2497.9199219	2497.60376	2472.60376	2908.5500488	986.660339
2499.8400879	2499.5231934	2474.5231934	2910.9199219	1619.8955078
2502.9099121	2502.592041	2477.592041	2914.5800781	1676.807373
2505.97998	2505.6608887	2480.6608887	2918.219971	1686.2771
2509.0500488	2508.72998	2483.72998	2921.8798828	1677.1689453
2512.1201172	2511.8	2486.8	2925.530029	1682.142334
2515.75	2515.4299316	2490.4299316	2929.540039	1810.324829
2516.01001	2515.6899414	2490.6899414	2929.8601074	1625.2757568
2516.6	2516.280029	2491.280029	2931.0600586	983.5120239
2519.290039	2518.969971	2493.969971	2933.5600586	2151.9038086
2519.9099121	2519.5898438	2494.5898438	2934.1799316	1999.9508057
2520.5	2520.1799316	2495.1799316	2935.3798828	983.5120239
2521.0800781	2520.76001	2495.76001	2936.5700684	974.7692261
2524.3601074	2524.040039	2499.040039	2939.6899414	2102.7802734
2524.4	2524.079834	2499.079834	2939.9299316	331.503479
2525.5500488	2525.22998	2500.22998	2941.75	1263.8365479
2527.469971	2527.1499023	2502.1499023	2943.8500977	1828.5050049
2530.540039	2530.219971	2505.219971	2947.1101074	1883.39917
2535.02002	2534.7	2509.7	2950.5600586	2597.152832
2536.6799316	2536.3598633	2511.3598633	2951.3400879	4255.6088867
2539.49	2539.169189	2514.169189	2953.5600586	2530.956543
2542.8200684	2542.4980469	2517.4980469	2955.709961	3097.0056152
2545.9	2545.5769043	2520.5769043	2957.8898926	2824.8034668
2550.5500488	2550.2255859	2525.2255859	2961.469971	2596.9406738
2554.8500977	2554.52417	2529.52417	2964.75	2621.00415
2558.1799316	2557.8530273	2532.8530273	2966.719971	3379.769043
2559.3200684	2558.9926758	2533.9926758	2967.4399414	3165.9177246
2561.25	2560.922119	2535.922119	2968.469971	3746.345459
2565.719971	2565.390625	2540.390625	2971.9	2605.4580078
2567.3898926	2567.0600586	2542.0600586	2972.7	4174.0078125
2570.2	2569.869873	2544.869873	2974.9099121	2542.7
2573.530029	2573.2	2548.2	2977.0600586	3097.6623535
2576.6	2576.27002	2551.27002	2979.24	2816.7561035
2581.0800781	2580.75	2555.75	2982.6799316	2604.7131348
2585.72998	2585.4	2560.4	2986.27002	2590.3977051
2590.030029	2589.7	2564.7	2989.5600586	2613.8713379
2591.9499512	2591.619873	2566.619873	2990.24	5647.0800781
2594.51001	2594.1799316	2569.1799316	2992.22998	2573.1281738
2599.6799316	2599.3498535	2574.3498535	2995.6699219	3005.8530273
2603.99	2603.6599121	2578.6599121	2999.3500977	2342.2773438
2604.3898926	2604.0598145	2579.0598145	2999.6398926	2758.7368164
2607.3100586	2606.97998	2581.97998	3001.8798828	2607.35791
2608.459961	2608.1298828	2583.1298828	3003.1398926	1825.1806641
2610.3798828	2610.0498047	2585.0498047	3004.4199219	3000.27417
2613.4499512	2613.119873	2588.119873	3006.99	2389.0166016
2617.9199219	2617.5898438	2592.5898438	3010.8500977	2315.9057617
2619.5900879	2619.26001	2594.26001	3012.0800781	2715.7138672
2622.4	2622.0698242	2597.0698242	3014.709961	2136.9384766
2625.72998	2625.3989258	2600.3989258	3017.290039	2580.5334473
2630.4499512	2630.1171875	2605.1171875	3021.290039	2359.172119
2631.8701172	2631.5368652	2606.5368652	3022.51001	2327.3317871
2634.9399414	2634.6057129	2609.6057129	3025.1298828	2342.769043
2635.1599121	2634.825439	2609.825439	3025.290039	2744.9230957
2635.1799316	2634.845459	2609.845459	3025.3	3997.046875
2635.2	2634.8654785	2609.8654785	3025.3400879	999.2617188
2638.01001	2637.674561	2612.674561	3027.72998	2350.7634277
2641.0800781	2640.7436523	2615.7436523	3030.3300781	2360.5715332
2645.719971	2645.3818359	2620.3818359	3034.3300781	2319.1467285
2650.040039	2649.7001953	2624.7001953	3038.0600586	2315.6740723
2650.3898926	2650.0500488	2625.0500488	3038.3300781	2589.3510742
2653.3701172	2653.030029	2628.030029	3040.6298828	2591.5515137
2654.51001	2654.1699219	2629.1699219	3041.9099121	1780.9857178
2656.4399414	2656.0998535	2631.0998535	3043.22998	2923.86499
2659.51001	2659.1699219	2634.1699219	3045.8400879	2352.5715332
2662.5800781	2662.24	2637.24	3048.4399414	2361.6323242
2665.6499023	2665.3098145	2640.3098145	3051.040039	2361.44458
2668.719971	2668.3798828	2643.3798828	3053.6499023	2352.5715332
2673.2	2672.8598633	2647.8598633	3057.51001	2321.2353516
2677.6699219	2677.329834	2652.329834	3061.3701172	2315.9057617
2681	2680.6599121	2655.6599121	3063.8400879	2696.4016113
2682.1398926	2681.7998047	2656.7998047	3065.01001	1948.6676025
2685.47998	2685.1398926	2660.1398926	3067.49	2693.58667
2687.1398926	2686.7998047	2661.7998047	3068.5900879	3017.8483887
2689.959961	2689.619873	2664.619873	3071.1298828	2220.8457031
2694.6799316	2694.3398438	2669.3398438	3074.8500977	2537.425293
2696.3500977	2696.01001	2671.01001	3075.969971	2982.833252
2699.1599121	2698.8198242	2673.8198242	3078.47998	2238.8327637
2702.49	2702.1499023	2677.1499023	3080.959961	2685.5144043
2705.5600586	2705.219971	2680.219971	3083.459961	2456.232666
2710.030029	2709.6899414	2684.6899414	3087.1201172	2442.472168
2711.7	2711.3598633	2686.3598633	3088.1201172	3339.289551
2714.51001	2714.1699219	2689.1699219	3090.5500488	2313.068359
2719.24	2718.9	2693.9	3094.1799316	2606.1052246
2720.9099121	2720.5698242	2695.5698242	3095.1899414	3306.1882324
2723.719971	2723.3798828	2698.3798828	3097.6101074	2322.4118652
2728.4499512	2728.1098633	2703.1098633	3101.24	2606.1052246
2730.1201172	2729.780029	2704.780029	3102.25	3306.671631
2732.9299316	2732.5898438	2707.5898438	3104.6799316	2312.8674316
2736.26001	2735.9199219	2710.9199219	3107.040039	2821.8952637
2739.3300781	2738.98877	2713.98877	3109.4399414	2557.5593262
2742.4	2742.0576172	2717.0576172	3111.8400879	2557.102051
2746.8798828	2746.5358887	2721.5358887	3115.5	2447.22583
2751.3601074	2751.0146484	2726.0146484	3119.1398926	2460.824707
2754.6899414	2754.3432617	2729.3432617	3121.51001	2808.84082
2755.8400879	2755.49292	2730.49292	3122.5800781	2148.9926758
2757.76001	2757.412109	2732.412109	3123.6899414	3458.5852051
2760.8300781	2760.4812012	2735.4812012	3126.0900879	2557.30542
2763.9	2763.5498047	2738.5498047	3128.47998	2568.071289
2766.969971	2766.619873	2741.619873	3130.8798828	2558.4443359
2770.040039	2769.6899414	2744.6899414	3133.290039	2547.5913086
2774.52002	2774.1699219	2749.1699219	3136.9299316	2461.570801
2778.99	2778.6398926	2753.6398926	3140.5900879	2442.472168
