MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
1429.459961	1429.459961	1404.459961	1825.8199463	1665.2723389
1429.49	1429.49	1404.49	1825.87	1199.5428467
1429.5600586	1429.5600586	1404.5600586	1825.9300537	2337.081543
1429.5899658	1429.5899658	1404.5899658	1825.97998	1197.5179443
1429.6600342	1429.6600342	1404.6600342	1826.040039	2332.4443359
1429.87	1429.87	1404.87	1826.290039	1679.8092041
1429.9399414	1429.9399414	1404.9399414	1826.4300537	998.7268066
1430.0699463	1430.0699463	1405.0699463	1826.52002	2892.7321777
1430.1	1430.1	1405.1	1826.5600586	1499.4285889
1430.1500244	1430.1500244	1405.1500244	1826.62	1669.3439941
1430.1700439	1430.1700439	1405.1700439	1826.6600342	999.6190186
1430.2	1430.2	1405.2	1826.7	1497.7910156
1430.219971	1430.219971	1405.219971	1826.75	799.6952515
1430.25	1430.25	1405.25	1826.790039	1499.4285889
1430.3199463	1430.3199463	1405.3199463	1826.88	1556.3713379
1430.38	1430.38	1405.38	1826.9300537	2399.0856934
1430.4499512	1430.4499512	1405.4499512	1826.99	2333.01001
1430.47998	1430.47998	1405.47998	1827.040039	1199.5428467
1430.5	1430.5	1405.5	1827.0799561	1002.6029663
1430.6800537	1430.6800537	1405.6800537	1827.3	1636.4030762
1430.76001	1430.76001	1405.76001	1827.3599854	2666.8786621
1430.780029	1430.780029	1405.780029	1827.4100342	801.603821
1430.88	1430.88	1405.88	1827.530029	1665.6524658
1430.9100342	1430.9100342	1405.9100342	1827.5799561	1202.4057617
1431.0600586	1431.0600586	1406.0600586	1827.6700439	3329.3544922
1431.1600342	1431.1600342	1406.1600342	1827.780029	1819.210449
1431.24	1431.24	1406.24	1827.9200439	1141.651123
1431.290039	1431.290039	1406.290039	1827.97998	1672.6693115
1431.3199463	1431.3199463	1406.3199463	1828.02002	1493.333374
1431.3399658	1431.3399658	1406.3399658	1828.0699463	801.603821
1431.540039	1431.540039	1406.540039	1828.3100586	1666.6693115
1431.5699463	1431.5699463	1406.5699463	1828.3499756	1497.7910156
1431.5899658	1431.5899658	1406.5899658	1828.3900146	999.6190186
1431.7	1431.7	1406.7	1828.469971	2749.99707
1431.77002	1431.77002	1406.77002	1828.540039	1999.2380371
1431.8	1431.8	1406.8	1828.5799561	1508.4072266
1431.8199463	1431.8199463	1406.8199463	1828.63	794.819031
1431.87	1431.87	1406.87	1828.6800537	1999.2380371
1432	1432	1407	1828.8599854	1444.4503174
1432.0500488	1432.0500488	1407.0500488	1828.9100342	2004.0095215
1432.0799561	1432.0799561	1407.0799561	1828.9499512	1497.7910156
1432.1800537	1432.1800537	1407.1800537	1829.030029	2499.0476074
1432.2	1432.2	1407.2	1829.0699463	996.489563
1432.22998	1432.22998	1407.22998	1829.12	1199.5428467
1432.280029	1432.280029	1407.280029	1829.1899414	1432.901001
1432.3599854	1432.3599854	1407.3599854	1829.24	3193.9047852
1432.459961	1432.459961	1407.459961	1829.37	1537.4078369
1432.530029	1432.530029	1407.530029	1829.4300537	2332.4443359
1432.6899414	1432.6899414	1407.6899414	1829.6500244	1454.135498
1432.74	1432.74	1407.74	1829.7	2004.0095215
1432.8900146	1432.8900146	1407.8900146	1829.9499512	1200.2823486
1432.9399414	1432.9399414	1407.9399414	1830	1994.3619385
1432.969971	1432.969971	1407.969971	1830.040039	1499.4285889
1433.02002	1433.02002	1408.02002	1830.1099854	1432.901001
1433.040039	1433.040039	1408.040039	1830.1500244	999.6190186
1433.0899658	1433.0899658	1408.0899658	1830.209961	1665.2723389
1433.12	1433.12	1408.12	1830.25	1499.4285889
1433.1400146	1433.1400146	1408.1400146	1830.3	799.6952515
1433.219971	1433.219971	1408.219971	1830.4300537	1230.6789551
1433.27002	1433.27002	1408.27002	1830.47998	2004.0095215
1433.3	1433.3	1408.3	1830.530029	1199.5428467
1433.4200439	1433.4200439	1408.4200439	1830.6099854	3000.27417
1433.4499512	1433.4499512	1408.4499512	1830.6500244	1497.7910156
1433.530029	1433.530029	1408.530029	1830.719971	2288.73584
1433.5500488	1433.5500488	1408.5500488	1830.76001	999.6190186
1433.6800537	1433.6800537	1408.6800537	1830.8499756	2888.9006348
1433.7	1433.7	1408.7	1830.8900146	993.5238037
1433.8599854	1433.8599854	1408.8599854	1830.97998	3560.9123535
1433.88	1433.88	1408.88	1831.030029	799.6952515
1433.9100342	1433.9100342	1408.9100342	1831.0699463	1503.9044189
1434.0600586	1434.0600586	1409.0600586	1831.1600342	3329.3544922
1434.1600342	1434.1600342	1409.1600342	1831.280029	1667.3081055
1434.1899414	1434.1899414	1409.1899414	1831.3299561	1197.5179443
1434.209961	1434.209961	1409.209961	1831.37	999.6190186
1434.459961	1434.459961	1409.459961	1831.5	3844.458252
1434.52002	1434.52002	1409.52002	1831.5500488	2404.8115234
1434.540039	1434.540039	1409.540039	1831.6	801.603821
1434.6700439	1434.6700439	1409.6700439	1831.6700439	3709.3876953
1434.6899414	1434.6899414	1409.6899414	1831.719971	796.7160034
1434.77002	1434.77002	1409.77002	1831.790039	2284.8435059
1434.8	1434.8	1409.8	1831.8299561	1508.4072266
1434.8499756	1434.8499756	1409.8499756	1831.8900146	1661.9682617
1434.87	1434.87	1409.87	1831.9300537	999.6190186
1434.9499512	1434.9499512	1409.9499512	1831.99	2666.8786621
1434.969971	1434.969971	1409.969971	1832.040039	799.6952515
1435.02002	1435.02002	1410.02002	1832.0899658	2004.0095215
1435.0500488	1435.0500488	1410.0500488	1832.1400146	1202.4057617
1435.0699463	1435.0699463	1410.0699463	1832.1800537	993.5238037
1435.13	1435.13	1410.13	1832.24	2003.2127686
1435.1500244	1435.1500244	1410.1500244	1832.280029	999.6190186
1435.1800537	1435.1800537	1410.1800537	1832.3199463	1503.9044189
1435.2	1435.2	1410.2	1832.37	794.819031
1435.22998	1435.22998	1410.22998	1832.4100342	1503.9044189
1435.3299561	1435.3299561	1410.3299561	1832.49	2499.7197266
1435.3499756	1435.3499756	1410.3499756	1832.530029	999.6190186
1435.4	1435.4	1410.4	1832.5899658	1669.3439941
1435.459961	1435.459961	1410.459961	1832.6500244	1995.174561
1435.51001	1435.51001	1410.51001	1832.7	2008.803833
1435.530029	1435.530029	1410.530029	1832.75	799.6952515
1435.5799561	1435.5799561	1410.5799561	1832.8100586	1661.9682617
1435.6600342	1435.6600342	1410.6600342	1832.87	2670.9501953
1435.6800537	1435.6800537	1410.6800537	1832.9200439	799.6952515
1435.8399658	1435.8399658	1410.8399658	1833.0699463	2134.3515625
1435.9399414	1435.9399414	1410.9399414	1833.209961	1427.4996338
1436.1700439	1436.1700439	1411.1700439	1833.4200439	2190.9648438
1436.1899414	1436.1899414	1411.1899414	1833.469971	796.7160034
1436.290039	1436.290039	1411.290039	1833.5500488	2499.0476074
1436.3399658	1436.3399658	1411.3399658	1833.6	2003.9042969
1436.5	1436.5	1411.5	1833.7	3200.1525879
1436.52002	1436.52002	1411.52002	1833.74	999.6190186
1436.5699463	1436.5699463	1411.5699463	1833.8	1661.9682617
1436.6500244	1436.6500244	1411.6500244	1833.8499756	3206.4152832
1436.780029	1436.780029	1411.780029	1833.9399414	2892.7321777
1436.8499756	1436.8499756	1411.8499756	1834.01001	1995.755127
1436.88	1436.88	1411.88	1834.0500488	1499.4285889
1436.9	1436.9	1411.9	1834.0899658	1002.6029663
1436.97998	1436.97998	1411.97998	1834.1500244	2661.5874023
1437.0600586	1437.0600586	1412.0600586	1834.290039	1144.36792
1437.1099854	1437.1099854	1412.1099854	1834.3599854	1426.971069
1437.1600342	1437.1600342	1412.1600342	1834.4	2499.0476074
1437.1800537	1437.1800537	1412.1800537	1834.4499512	801.603821
1437.209961	1437.209961	1412.209961	1834.49	1497.7910156
1437.280029	1437.280029	1412.280029	1834.5600586	1999.2380371
1437.3100586	1437.3100586	1412.3100586	1834.6099854	1202.4057617
1437.49	1437.49	1412.49	1834.7	3998.3469238
1437.51001	1437.51001	1412.51001	1834.75	799.6952515
1437.540039	1437.540039	1412.540039	1834.790039	1503.9044189
1437.6400146	1437.6400146	1412.6400146	1834.8900146	1999.1799316
1437.6700439	1437.6700439	1412.6700439	1834.9399414	1202.4057617
1437.6899414	1437.6899414	1412.6899414	1834.97998	993.5238037
1437.77002	1437.77002	1412.77002	1835.0699463	1781.8143311
1437.8399658	1437.8399658	1412.8399658	1835.2	1075.6223145
1437.87	1437.87	1412.87	1835.24	1499.4285889
1437.9200439	1437.9200439	1412.9200439	1835.3	1666.0317383
1437.9399414	1437.9399414	1412.9399414	1835.3399658	996.489563
1438	1438	1413	1835.4300537	1334.5906982
1438.02002	1438.02002	1413.02002	1835.47998	801.603821
1438.12	1438.12	1413.12	1835.5500488	2852.5715332
1438.1500244	1438.1500244	1413.1500244	1835.5899658	1503.9044189
1438.1700439	1438.1700439	1413.1700439	1835.6400146	799.6952515
1438.3299561	1438.3299561	1413.3299561	1835.8499756	1523.4980469
1438.4499512	1438.4499512	1413.4499512	1835.9300537	2995.80957
1438.5	1438.5	1413.5	1835.97998	2008.803833
1438.530029	1438.530029	1413.530029	1836.030029	1199.5428467
1438.6800537	1438.6800537	1413.6800537	1836.1099854	3751.1057129
1438.709961	1438.709961	1413.709961	1836.1600342	1194.666626
1438.76001	1438.76001	1413.76001	1836.219971	1669.3439941
1438.780029	1438.780029	1413.780029	1836.26001	1002.6029663
1438.8299561	1438.8299561	1413.8299561	1836.3199463	1665.2723389
1438.8599854	1438.8599854	1413.8599854	1836.3599854	1499.4285889
1438.88	1438.88	1413.88	1836.4100342	799.6952515
1438.9100342	1438.9100342	1413.9100342	1836.4499512	1503.9044189
1439.01001	1439.01001	1414.01001	1836.52002	2852.5715332
1439.040039	1439.040039	1414.040039	1836.5699463	1205.2823486
1439.0600586	1439.0600586	1414.0600586	1836.6099854	999.6190186
1439.1400146	1439.1400146	1414.1400146	1836.6800537	2281.3605957
1439.1600342	1439.1600342	1414.1600342	1836.719971	1002.6029663
1439.290039	1439.290039	1414.290039	1836.88	1625.2757568
1439.3199463	1439.3199463	1414.3199463	1836.9300537	1194.666626
1439.37	1439.37	1414.37	1836.97998	2004.0095215
1439.3900146	1439.3900146	1414.3900146	1837.030029	799.6952515
1439.4200439	1439.4200439	1414.4200439	1837.0699463	1503.9044189
1439.49	1439.49	1414.49	1837.1500244	1748.8881836
1439.5500488	1439.5500488	1414.5500488	1837.24	1334.5906982
1439.5699463	1439.5699463	1414.5699463	1837.290039	794.819031
1439.6500244	1439.6500244	1414.6500244	1837.37	2002.217529
1439.6700439	1439.6700439	1414.6700439	1837.4100342	999.6190186
1439.7	1439.7	1414.7	1837.459961	1200.3828125
1439.75	1439.75	1414.75	1837.51001	1999.2380371
1439.77002	1439.77002	1414.77002	1837.5600586	799.6952515
1439.8499756	1439.8499756	1414.8499756	1837.6899414	1230.6789551
1439.9	1439.9	1414.9	1837.74	2004.0095215
1439.9300537	1439.9300537	1414.9300537	1837.790039	1199.5428467
1440	1440	1415	1837.8499756	2333.01001
1440.030029	1440.030029	1415.030029	1837.9	1199.5428467
1440.13	1440.13	1415.13	1838.01001	1819.210449
1440.1500244	1440.1500244	1415.1500244	1838.0600586	799.6952515
1440.1800537	1440.1800537	1415.1800537	1838.1	1503.9044189
1440.26001	1440.26001	1415.26001	1838.1800537	1996.19043
1440.280029	1440.280029	1415.280029	1838.22998	801.603821
1440.3100586	1440.3100586	1415.3100586	1838.27002	1499.4285889
1440.38	1440.38	1415.38	1838.3599854	1556.3713379
1440.459961	1440.459961	1415.459961	1838.4100342	3193.9047852
1440.47998	1440.47998	1415.47998	1838.459961	801.603821
1440.540039	1440.540039	1415.540039	1838.5500488	1332.825439
1440.5600586	1440.5600586	1415.5600586	1838.6	803.5215454
1440.6600342	1440.6600342	1415.6600342	1838.6899414	2221.6052246
1440.6899414	1440.6899414	1415.6899414	1838.74	1194.666626
1440.709961	1440.709961	1415.709961	1838.780029	999.6190186
1440.8399658	1440.8399658	1415.8399658	1838.9399414	1626.487671
1440.87	1440.87	1415.87	1838.99	1199.5428467
1440.9200439	1440.9200439	1415.9200439	1839.040039	1999.2380371
1440.9399414	1440.9399414	1415.9399414	1839.0899658	796.7160034
1441.040039	1441.040039	1416.040039	1839.1700439	2499.0476074
1441.0899658	1441.0899658	1416.0899658	1839.219971	2003.9042969
1441.1500244	1441.1500244	1416.1500244	1839.290039	1713.63269
1441.1700439	1441.1700439	1416.1700439	1839.3299561	1002.6029663
1441.2	1441.2	1416.2	1839.38	1194.666626
1441.3	1441.3	1416.3	1839.4399414	3338.6879883
1441.3199463	1441.3199463	1416.3199463	1839.49	796.7160034
1441.47998	1441.47998	1416.47998	1839.63	2285.045166
1441.5	1441.5	1416.5	1839.6800537	799.6952515
1441.530029	1441.530029	1416.530029	1839.719971	1503.9044189
1441.7	1441.7	1416.7	1839.8299561	3091.991211
1441.75	1441.75	1416.75	1839.88	1999.2380371
1441.8100586	1441.8100586	1416.8100586	1839.9300537	2399.0856934
1441.8299561	1441.8299561	1416.8299561	1839.97998	796.7160034
1441.8599854	1441.8599854	1416.8599854	1840.02002	1499.4285889
1441.88	1441.88	1416.88	1840.0699463	803.5215454
1441.9300537	1441.9300537	1416.9300537	1840.13	1666.0317383
1442.01001	1442.01001	1417.01001	1840.1800537	3193.9047852
1442.0600586	1442.0600586	1417.0600586	1840.25	1430.459961
1442.0799561	1442.0799561	1417.0799561	1840.290039	993.5238037
1442.1400146	1442.1400146	1417.1400146	1840.3599854	1719.4812012
1442.209961	1442.209961	1417.209961	1840.49	1075.6223145
1442.24	1442.24	1417.24	1840.530029	1499.4285889
1442.290039	1442.290039	1417.290039	1840.5899658	1669.3439941
1442.3599854	1442.3599854	1417.3599854	1840.72998	999.5775146
1442.4200439	1442.4200439	1417.4200439	1840.780029	2399.0856934
1442.469971	1442.469971	1417.469971	1840.8499756	1426.971069
1442.540039	1442.540039	1417.540039	1840.99	1001.32196
1442.5699463	1442.5699463	1417.5699463	1841.030029	1493.333374
1442.6700439	1442.6700439	1417.6700439	1841.1099854	2502.7719727
1442.719971	1442.719971	1417.719971	1841.1600342	1994.3619385
1442.75	1442.75	1417.75	1841.209961	1202.4057617
1442.8	1442.8	1417.8	1841.25	2506.5075684
1442.8199463	1442.8199463	1417.8199463	1841.3	794.819031
1442.8499756	1442.8499756	1417.8499756	1841.3499756	1202.4057617
1442.87	1442.87	1417.87	1841.3900146	999.6190186
1442.969971	1442.969971	1417.969971	1841.459961	2857.4309082
1443	1443	1418	1841.5	1499.4285889
1443.02002	1443.02002	1418.02002	1841.5500488	801.603821
1443.13	1443.13	1418.13	1841.63	2749.99707
1443.1500244	1443.1500244	1418.1500244	1841.6700439	999.6190186
1443.25	1443.25	1418.25	1841.780029	1817.23938
1443.280029	1443.280029	1418.280029	1841.8299561	1202.4057617
1443.3	1443.3	1418.3	1841.87	1002.6029663
1443.459961	1443.459961	1418.459961	1842.0799561	1522.6334229
1443.47998	1443.47998	1418.47998	1842.12	999.6190186
1443.5600586	1443.5600586	1418.5600586	1842.1800537	2670.9501953
1443.6099854	1443.6099854	1418.6099854	1842.24	1665.2723389
1443.6899414	1443.6899414	1418.6899414	1842.3	2661.5874023
1443.790039	1443.790039	1418.790039	1842.37	2860.9199219
1443.8100586	1443.8100586	1418.8100586	1842.4100342	999.6190186
1443.8399658	1443.8399658	1418.8399658	1842.459961	1200.3828125
1443.8900146	1443.8900146	1418.8900146	1842.52002	1666.0317383
1443.9100342	1443.9100342	1418.9100342	1842.5600586	999.6190186
1443.9399414	1443.9399414	1418.9399414	1842.6099854	1197.5179443
1444.0699463	1444.0699463	1419.0699463	1842.6800537	3709.3876953
1444.12	1444.12	1419.12	1842.75	1432.901001
1444.1400146	1444.1400146	1419.1400146	1842.790039	999.6190186
1444.27002	1444.27002	1419.27002	1842.87	3250.5515137
1444.3199463	1444.3199463	1419.3199463	1842.9399414	1426.971069
1444.37	1444.37	1419.37	1842.97998	2499.0476074
1444.4	1444.4	1419.4	1843.030029	1202.4057617
1444.4499512	1444.4499512	1419.4499512	1843.0799561	1999.1217041
1444.469971	1444.469971	1419.469971	1843.13	799.6952515
1444.63	1444.63	1419.63	1843.219971	3556.1960449
1444.6500244	1444.6500244	1419.6500244	1843.26001	999.6190186
1444.6800537	1444.6800537	1419.6800537	1843.3100586	1199.5428467
1444.75	1444.75	1419.75	1843.37	2337.657471
1444.780029	1444.780029	1419.780029	1843.4100342	1499.4285889
1444.8	1444.8	1419.8	1843.459961	801.603821
1444.8299561	1444.8299561	1419.8299561	1843.5	1493.333374
1444.9	1444.9	1419.9	1843.5699463	2002.643921
1444.97998	1444.97998	1419.97998	1843.62	3201.5273438
1445.01001	1445.01001	1420.01001	1843.6700439	1199.5428467
1445.1099854	1445.1099854	1420.1099854	1843.780029	1817.23938
1445.13	1445.13	1420.13	1843.8299561	801.603821
1445.209961	1445.209961	1420.209961	1843.9499512	1333.4393311
1445.22998	1445.22998	1420.22998	1844	799.6952515
1445.290039	1445.290039	1420.290039	1844.0899658	1334.5906982
1445.3100586	1445.3100586	1420.3100586	1844.1400146	799.6952515
1445.3399658	1445.3399658	1420.3399658	1844.1800537	1493.333374
1445.49	1445.49	1420.49	1844.4499512	1111.7456055
1445.5600586	1445.5600586	1420.5600586	1844.5	2805.6132813
1445.62	1445.62	1420.62	1844.5699463	1713.0629883
1445.6400146	1445.6400146	1420.6400146	1844.62	799.6952515
1445.6700439	1445.6700439	1420.6700439	1844.6600342	1499.4285889
1445.6899414	1445.6899414	1420.6899414	1844.709961	796.7160034
1445.77002	1445.77002	1420.77002	1844.780029	2284.8435059
1445.790039	1445.790039	1420.790039	1844.8299561	803.5215454
1445.9200439	1445.9200439	1420.9200439	1844.9100342	3245.7143555
1446.1	1446.1	1421.1	1845.1099854	1800.0906982
1446.12	1446.12	1421.12	1845.1600342	799.6952515
1446.1700439	1446.1700439	1421.1700439	1845.209961	2004.0095215
1446.280029	1446.280029	1421.280029	1845.290039	2745.9047852
1446.3	1446.3	1421.3	1845.3299561	1002.6029663
1446.3299561	1446.3299561	1421.3299561	1845.37	1493.333374
1446.38	1446.38	1421.38	1845.4200439	2004.0095215
1446.4300537	1446.4300537	1421.4300537	1845.49	1430.459961
1446.4499512	1446.4499512	1421.4499512	1845.540039	794.819031
1446.47998	1446.47998	1421.47998	1845.5799561	1503.9044189
1446.63	1446.63	1421.63	1845.6700439	3333.76416
1446.6600342	1446.6600342	1421.6600342	1845.709961	1503.9044189
1446.76001	1446.76001	1421.76001	1845.780029	2852.5715332
1446.780029	1446.780029	1421.780029	1845.8299561	801.603821
1446.8299561	1446.8299561	1421.8299561	1845.88	1994.3619385
1446.8599854	1446.8599854	1421.8599854	1845.9300537	1199.5428467
1447.0899658	1447.0899658	1422.0899658	1846.040039	4184.8500977
1447.1099854	1447.1099854	1422.1099854	1846.0899658	801.603821
1447.1700439	1447.1700439	1422.1700439	1846.1500244	1999.2380371
1447.1899414	1447.1899414	1422.1899414	1846.1899414	996.489563
1447.3199463	1447.3199463	1422.3199463	1846.27002	3250.5515137
1447.3399658	1447.3399658	1422.3399658	1846.3100586	999.6190186
1447.3900146	1447.3900146	1422.3900146	1846.38	1430.459961
1447.4200439	1447.4200439	1422.4200439	1846.4200439	1499.4285889
1447.4399414	1447.4399414	1422.4399414	1846.459961	996.489563
1447.469971	1447.469971	1422.469971	1846.51001	1199.5428467
1447.5500488	1447.5500488	1422.5500488	1846.5699463	2676.2709961
1447.5699463	1447.5699463	1422.5699463	1846.62	794.819031
1447.6	1447.6	1422.6	1846.6600342	1499.4285889
1447.6700439	1447.6700439	1422.6700439	1846.719971	2337.081543
1447.7	1447.7	1422.7	1846.77002	1194.666626
1447.75	1447.75	1422.75	1846.8199463	2004.0095215
1447.77002	1447.77002	1422.77002	1846.87	801.603821
1448.0799561	1448.0799561	1423.0799561	1847.12	2478.49
1448.1	1448.1	1423.1	1847.1700439	801.603821
1448.1800537	1448.1800537	1423.1800537	1847.24	2288.73584
1448.3100586	1448.3100586	1423.3100586	1847.3100586	3709.3876953
1448.38	1448.38	1423.38	1847.38	1999.155029
1448.4399414	1448.4399414	1423.4399414	1847.469971	1333.6445313
1448.459961	1448.459961	1423.459961	1847.52002	799.6952515
1448.540039	1448.540039	1423.540039	1847.5699463	3206.4152832
1448.5600586	1448.5600586	1423.5600586	1847.62	799.6952515
1448.6099854	1448.6099854	1423.6099854	1847.6800537	1661.9682617
1448.77002	1448.77002	1423.77002	1847.9200439	1333.7943115
1448.8399658	1448.8399658	1423.8399658	1847.99	1999.155029
1448.87	1448.87	1423.87	1848.030029	1503.9044189
1448.969971	1448.969971	1423.969971	1848.1099854	2499.7197266
1448.99	1448.99	1423.99	1848.1500244	999.6190186
1449.02002	1449.02002	1424.02002	1848.1899414	1503.9044189
1449.1500244	1449.1500244	1424.1500244	1848.3499756	1625.2757568
1449.1700439	1449.1700439	1424.1700439	1848.4	799.6952515
1449.2	1449.2	1424.2	1848.4399414	1497.7910156
1449.219971	1449.219971	1424.219971	1848.47998	999.6190186
1449.37	1449.37	1424.37	1848.6600342	1666.88208
1449.47998	1449.47998	1424.47998	1848.8299561	1294.0028076
1449.530029	1449.530029	1424.530029	1848.8900146	1666.0317383
1449.5500488	1449.5500488	1424.5500488	1848.9399414	803.5215454
1449.6	1449.6	1424.6	1849	1661.9682617
1449.63	1449.63	1424.63	1849.030029	1999.2380371
1449.72998	1449.72998	1424.72998	1849.1099854	2499.7197266
1449.76001	1449.76001	1424.76001	1849.1500244	1499.4285889
1449.8100586	1449.8100586	1424.8100586	1849.219971	1432.901001
1449.8299561	1449.8299561	1424.8299561	1849.26001	993.5238037
1449.959961	1449.959961	1424.959961	1849.3399658	3250.5515137
1450.0600586	1450.0600586	1425.0600586	1849.4499512	1819.458252
1450.0899658	1450.0899658	1425.0899658	1849.5	1197.5179443
1450.1400146	1450.1400146	1425.1400146	1849.5699463	1430.459961
1450.3100586	1450.3100586	1425.3100586	1849.6600342	3773.6296387
1450.37	1450.37	1425.37	1849.719971	1999.1411133
1450.4399414	1450.4399414	1425.4399414	1849.8499756	1076.609131
1450.6400146	1450.6400146	1425.6400146	1849.959961	3636.6977539
1450.6700439	1450.6700439	1425.6700439	1850.01001	1199.5428467
1450.8	1450.8	1425.8	1850.1600342	1733.7996826
1450.8199463	1450.8199463	1425.8199463	1850.209961	796.7160034
1450.969971	1450.969971	1425.969971	1850.3100586	2996.4189453
1451.030029	1451.030029	1426.030029	1850.3900146	1503.9044189
1451.1	1451.1	1426.1	1850.530029	998.7268066
1451.459961	1451.459961	1426.459961	1850.959961	1674.397583
1451.47998	1451.47998	1426.47998	1851.01001	801.603821
1451.6400146	1451.6400146	1426.6400146	1851.1099854	3200.1525879
1451.6600342	1451.6600342	1426.6600342	1851.1600342	799.6952515
1451.709961	1451.709961	1426.709961	1851.219971	1665.2723389
1451.74	1451.74	1426.74	1851.26001	1499.4285889
1451.8599854	1451.8599854	1426.8599854	1851.3399658	3004.7521973
1451.9399414	1451.9399414	1426.9399414	1851.4	2661.5874023
1452.040039	1452.040039	1427.040039	1851.52002	1667.6861572
1452.0699463	1452.0699463	1427.0699463	1851.5699463	1200.3828125
1452.0899658	1452.0899658	1427.0899658	1851.6099854	999.6190186
1452.1400146	1452.1400146	1427.1400146	1851.6600342	1999.2380371
1452.24	1452.24	1427.24	1851.77002	1817.23938
1452.3499756	1452.3499756	1427.3499756	1851.8399658	3143.522949
1452.4200439	1452.4200439	1427.4200439	1851.97998	1001.32196
1452.469971	1452.469971	1427.469971	1852.040039	1661.9682617
1452.6800537	1452.6800537	1427.6800537	1852.24	2101.734131
1452.780029	1452.780029	1427.780029	1852.4200439	1110.0675049
1452.8299561	1452.8299561	1427.8299561	1852.459961	2507.880127
1452.959961	1452.959961	1427.959961	1852.63	1528.465332
1453.0600586	1453.0600586	1428.0600586	1852.7	2860.9199219
1453.13	1453.13	1428.13	1852.8399658	999.5775146
1453.1800537	1453.1800537	1428.1800537	1852.8900146	1999.2380371
1453.290039	1453.290039	1428.290039	1853.040039	1466.810791
1453.3900146	1453.3900146	1428.3900146	1853.1099854	2857.4309082
1453.4100342	1453.4100342	1428.4100342	1853.1500244	999.6190186
1453.52002	1453.52002	1428.52002	1853.22998	2749.99707
1453.540039	1453.540039	1428.540039	1853.27002	999.6190186
1453.5699463	1453.5699463	1428.5699463	1853.3199463	1197.5179443
1453.62	1453.62	1428.62	1853.3599854	2506.5075684
1453.6400146	1453.6400146	1428.6400146	1853.4100342	799.6952515
1453.6899414	1453.6899414	1428.6899414	1853.469971	1665.2723389
1453.719971	1453.719971	1428.719971	1853.51001	1499.4285889
1453.74	1453.74	1428.74	1853.5600586	799.6952515
1453.87	1453.87	1428.87	1853.63	3722.0478516
1453.9	1453.9	1428.9	1853.6800537	1199.5428467
1453.9200439	1453.9200439	1428.9200439	1853.72998	801.603821
1454.0500488	1454.0500488	1429.0500488	1853.8900146	1624.0655518
1454.0699463	1454.0699463	1429.0699463	1853.9399414	798.622009
1454.1800537	1454.1800537	1429.1800537	1854.01001	3141.6599121
1454.2	1454.2	1429.2	1854.0500488	993.5238037
1454.3499756	1454.3499756	1429.3499756	1854.24	1580.0325928
1454.51001	1454.51001	1429.51001	1854.3399658	3200.1525879
1454.530029	1454.530029	1429.530029	1854.3900146	799.6952515
1454.6800537	1454.6800537	1429.6800537	1854.5799561	1580.0325928
1454.790039	1454.790039	1429.790039	1854.76001	1221.2098389
1454.8100586	1454.8100586	1429.8100586	1854.8100586	801.603821
1454.8900146	1454.8900146	1429.8900146	1854.87	2666.8786621
1455.01001	1455.01001	1430.01001	1854.9499512	3000.27417
1455.040039	1455.040039	1430.040039	1855	1199.5428467
1455.0600586	1455.0600586	1430.0600586	1855.040039	999.6190186
1455.12	1455.12	1430.12	1855.1	2003.1235352
1455.1400146	1455.1400146	1430.1400146	1855.1400146	999.6190186
1455.290039	1455.290039	1430.290039	1855.3199463	1666.88208
1455.3199463	1455.3199463	1430.3199463	1855.37	1194.666626
1455.37	1455.37	1430.37	1855.4200439	2004.0095215
1455.3900146	1455.3900146	1430.3900146	1855.469971	801.603821
1455.4499512	1455.4499512	1430.4499512	1855.52002	2394.2094727
1455.469971	1455.469971	1430.469971	1855.5600586	999.6190186
1455.5	1455.5	1430.5	1855.6099854	1202.4057617
1455.6	1455.6	1430.6	1855.72998	1667.3081055
1455.62	1455.62	1430.62	1855.780029	799.6952515
1455.6500244	1455.6500244	1430.6500244	1855.8100586	1999.2380371
1455.7	1455.7	1430.7	1855.87	1665.2723389
1455.719971	1455.719971	1430.719971	1855.9100342	999.6190186
1455.780029	1455.780029	1430.780029	1855.969971	2003.2127686
1455.8	1455.8	1430.8	1856.01001	1002.6029663
1455.8299561	1455.8299561	1430.8299561	1856.0600586	1194.666626
1455.9300537	1455.9300537	1430.9300537	1856.1700439	1819.458252
1455.9499512	1455.9499512	1430.9499512	1856.219971	796.7160034
1456.030029	1456.030029	1431.030029	1856.280029	2665.6508789
1456.0600586	1456.0600586	1431.0600586	1856.3299561	1205.2823486
1456.13	1456.13	1431.13	1856.4	1995.755127
1456.1600342	1456.1600342	1431.1600342	1856.4300537	1999.2380371
1456.280029	1456.280029	1431.280029	1856.52002	2666.4689941
1456.3599854	1456.3599854	1431.3599854	1856.5799561	2672.1911621
1456.3900146	1456.3900146	1431.3900146	1856.63	1199.5428467
1456.4100342	1456.4100342	1431.4100342	1856.6700439	999.6190186
1456.4399414	1456.4399414	1431.4399414	1856.709961	1497.7910156
1456.49	1456.49	1431.49	1856.77002	1666.0317383
1456.51001	1456.51001	1431.51001	1856.8100586	999.6190186
1456.5600586	1456.5600586	1431.5600586	1856.87	1672.6693115
1456.6400146	1456.6400146	1431.6400146	1856.9300537	2661.5874023
