DEPTH,CAL,DTCO,DTSM,LITHO,PHIE,PHIT,RHOB,SW,VCLAY,WELL,VP,IP,IS,VS
2537.1918,12.57625,104.2288,,57.0,0.1490590645669592,0.3938677086614691,2.154840141732219,1.0,0.8210442196851123,6-BRSA-497-ESS,2924.3356922462885,6301.475937552579,,
2537.2918,12.68158,104.2822,,57.0,0.176204825459305,0.4341394860892219,2.108386724409467,0.98438800997378,0.8650665459317438,6-BRSA-497-ESS,2922.8382216715795,6162.473304168933,,
2537.3918,12.81162,104.1549,,57.0,0.1917685162729686,0.463162460104964,2.076501364829414,0.93998904356951,0.9102068703411218,6-BRSA-497-ESS,2926.4105673376866,6076.695537127926,,
2537.4918,12.93922,103.8893,,57.0,0.1859693448818968,0.4785243858267652,2.069604543307084,0.9912861007873552,0.9811769913385372,6-BRSA-497-ESS,2933.8921332610767,6071.996488570037,,
2537.5918,13.04623,103.3995,,57.0,0.1936154506561731,0.4917828506561732,2.08198090813649,0.9680295364829192,1.0,6-BRSA-497-ESS,2947.7898829298015,6137.242257457746,,
2537.6918,13.13349,102.553,,57.0,0.2084610606299357,0.5066284606299357,2.10598050393703,0.9082228858267144,1.0,6-BRSA-497-ESS,2972.1217321775084,6259.2304232933875,,
2537.7918,13.20094,101.5806,,57.0,0.2244823149606137,0.5226497149606136,2.128789480314943,0.8471424811024226,1.0,6-BRSA-497-ESS,3000.5729440464024,6387.58811820362,,
2537.8918,13.23341,100.5178,,57.0,0.2392560666666448,0.5374234666666448,2.139436333333326,0.7945539000000748,1.0,6-BRSA-497-ESS,3032.2987570360674,6487.4101343244465,,
2537.9918,13.20886,100.0563,,57.0,0.2539968223097019,0.5521642223097019,2.135767979002629,0.7442514272966192,1.0,6-BRSA-497-ESS,3046.284941577892,6506.157833139957,,
2538.0918,13.10955,100.1758,,57.0,0.2727603511811414,0.5709277511811415,2.125322370078719,0.6862965393699639,1.0,6-BRSA-497-ESS,3042.6510195077058,6466.614276102548,,
2538.1918,12.97961,101.6138,,57.0,0.2817941412073487,0.5799616204724406,2.118177755905511,0.6574069734908132,1.0,6-BRSA-497-ESS,2999.5925750242586,6353.670269195717,,
2538.2918,12.86617,104.2992,,57.0,0.2590706551181665,0.5572380719160667,2.113478664042004,0.7100496102360788,1.0,6-BRSA-497-ESS,2922.3618206084034,6176.349356466806,,
2538.3918,12.80358,107.6827,,57.0,0.2140834692914044,0.5122508692914044,2.111053000000003,0.8585611732280791,1.0,6-BRSA-497-ESS,2830.53823873287,5975.416240491751,,
2538.4918,12.78171,111.8172,,57.0,0.1823095839895241,0.4804769839895242,2.109934585301838,1.0,1.0,6-BRSA-497-ESS,2725.8775930715487,5751.42340892099,,
2538.5918,12.77707,115.716,,57.0,0.1760367755905529,0.4742041755905529,2.113956551181111,1.0,1.0,6-BRSA-497-ESS,2634.035051332573,5568.235652805166,,
2538.6918,12.77856,119.3543,,57.0,0.197067182677203,0.4952345826772031,2.122609401574811,0.9349405968502152,1.0,6-BRSA-497-ESS,2553.741256075399,5420.595199335109,,
2538.7918,12.81087,122.0653,,57.0,0.2358356530182723,0.5340030530182723,2.128758370078734,0.7766135464570566,1.0,6-BRSA-497-ESS,2497.024133803792,5315.561025123423,,
2538.8918,12.91971,124.2231,,57.0,0.2633212771653212,0.5614886771653211,2.127310199475073,0.6918706666667603,1.0,6-BRSA-497-ESS,2453.649925013947,5219.674511423417,,
2538.9918,13.13744,125.9684,,57.0,0.2479261488189732,0.5460935488189732,2.119379188976397,0.7334763866139382,1.0,6-BRSA-497-ESS,2419.6544530215515,5128.165292247943,,
2539.0918,13.40708,127.1615,,57.0,0.2076347146981337,0.5058021976377662,2.10929001049868,0.8791687123360804,1.0,6-BRSA-497-ESS,2396.9519076135466,5055.866714375008,,
2539.1918,13.59605,127.9797,,57.0,0.1779926572178278,0.4761601026246519,2.100363587926502,1.0,1.0,6-BRSA-497-ESS,2381.6277112698344,5002.284124747893,,
2539.2918,13.60953,128.4641,,57.0,0.1752405125984215,0.4671798952756021,2.093838362204719,1.0,0.9791125598425706,6-BRSA-497-ESS,2372.6472999071334,4967.939936527001,,
2539.3918,13.43088,127.9165,,57.0,0.1794059916010407,0.4775733916010407,2.090405973753282,1.0,1.0,6-BRSA-497-ESS,2382.804407562746,4981.028567854814,,
2539.4918,13.22396,126.6848,,57.0,0.1953538110235828,0.4935212110235828,2.088657146981631,0.9880108918636904,1.0,6-BRSA-497-ESS,2405.971355679608,5025.249267473298,,
2539.5918,13.12682,124.7853,,57.0,0.2058572692913392,0.5040246692913393,2.086908590551181,0.9397479653543278,1.0,6-BRSA-497-ESS,2442.5954018622383,5097.47332738712,,
2539.6918,13.17469,121.822,,57.0,0.2068522293963232,0.5050196293963232,2.085032826771653,0.925187093175852,1.0,6-BRSA-497-ESS,2502.011130994402,5216.775341071398,,
2539.7918,13.22448,118.7294,,57.0,0.2012532028871331,0.4994206028871331,2.086319312335961,0.9344124669291496,1.0,6-BRSA-497-ESS,2567.182180656181,5355.961761787737,,
2539.8918,13.16774,115.507,,57.0,0.1879882834645861,0.4861556834645861,2.094316582677153,0.9817415307085858,1.0,6-BRSA-497-ESS,2638.8011116209404,5526.48492645464,,
2539.9918,12.9878,112.9736,,57.0,0.168117248818956,0.4662846488189559,2.110738679789963,1.0,1.0,6-BRSA-497-ESS,2697.9754562127787,5694.7211525522835,,
2540.0918,12.78647,111.0975,,57.0,0.1559544540682448,0.4511940627296632,2.129532196850389,1.0,0.9901807091863551,6-BRSA-497-ESS,2743.5360831701882,5842.448422331723,,
2540.1918,12.66073,110.0969,,57.0,0.1495324590551161,0.4431557401574781,2.137698992125986,1.0,0.9847597377952748,6-BRSA-497-ESS,2768.470320236083,5918.15621329938,,
2540.2918,12.66661,110.556,,57.0,0.1623927771653546,0.4490883215223098,2.12242131496063,1.0,0.9615255671916004,6-BRSA-497-ESS,2756.973841311191,5851.460045587757,,
2540.3918,12.78859,111.5339,,58.0,0.1847588619422153,0.4542595847768979,2.092036902887193,0.948051418897865,0.9038569283465804,6-BRSA-497-ESS,2732.8014173269294,5717.12141331036,,
2540.4918,12.99032,113.0951,,58.0,0.2187592149606133,0.4520529338582747,2.075151913385839,0.8006657952756507,0.7824254661418116,6-BRSA-497-ESS,2695.0769750413588,5592.6941414791945,,
2540.5918,13.21825,114.3101,,58.0,0.2122343301836648,0.4303360732282266,2.087369721784885,0.8281492671918681,0.7314740296585994,6-BRSA-497-ESS,2666.4310502746475,5565.827439570369,,
2540.6918,13.3469,114.9977,,58.0,0.1949682713910682,0.3933545083989309,2.12305934383204,0.9085792881890166,0.6653519829395944,6-BRSA-497-ESS,2650.487792364543,5627.1428732923,,
2540.7918,13.29995,114.6797,,58.0,0.1835086165354386,0.3579440748031715,2.161249685039345,0.9757166740157108,0.5850252645669839,6-BRSA-497-ESS,2657.8374376633355,5744.250325035664,,
2540.8918,13.08902,113.0163,,58.0,0.1785364435695639,0.3343090774278403,2.187547120734881,1.0,0.5224334301837564,6-BRSA-497-ESS,2696.956102792252,5899.7185574115565,,
2540.9918,12.82543,110.6637,,58.0,0.1721291036745579,0.3295311191600986,2.197479732283458,1.0,0.5278982196849602,6-BRSA-497-ESS,2754.2907023712382,6052.497995277566,,
2541.0918,12.63478,107.3954,,58.0,0.1542386346456083,0.3373104000000269,2.20391651968506,1.0,0.6139900637798223,6-BRSA-497-ESS,2838.110384616101,6254.958361345144,,
2541.1918,12.55239,103.7403,,57.0,0.1257637700787224,0.3414809296587938,2.221219501312348,1.0,0.7234764018373337,6-BRSA-497-ESS,2938.106020514689,6526.178389690445,,
2541.2918,12.54774,100.0101,,57.0,0.1079172884514567,0.3161496994751223,2.259998524934316,1.0,0.6983740648295426,6-BRSA-497-ESS,3047.692183089508,6887.779838236133,,
2541.3918,12.55849,96.49333,,57.0,0.1009697976378064,0.2742787417323888,2.310872637795145,1.0,0.5812470385829932,6-BRSA-497-ESS,3158.767554192606,7299.509510138786,,
2541.4918,12.56948,93.83544,,57.0,0.0914095470078919,0.2353641325459888,2.363533299212517,1.0,0.482797966666798,6-BRSA-497-ESS,3248.239684281333,7677.322657622483,,
2541.5918,12.57291,91.94482,,57.0,0.065770031679728,0.2074946692913009,2.415626826771744,1.0,0.4753190002625485,6-BRSA-497-ESS,3315.031776667788,8007.879691319506,,
2541.6918,12.56194,91.95146,,57.0,0.030951981968496,0.1902244842519658,2.46155796062993,1.0,0.5341714259842693,6-BRSA-497-ESS,3314.7923915509336,8159.553599257724,,
2541.7918,12.53989,93.6812,,57.0,0.0021683855642839,0.1830868632545887,2.492556215223125,1.0,0.6153774312336854,6-BRSA-497-ESS,3253.5876995597837,8109.750242311248,,
2541.8918,12.52717,96.55941,,57.0,0.0,0.1875320661417001,2.496150866141779,1.0,0.6746645740156666,6-BRSA-497-ESS,3156.6058657566364,7879.364465876648,,
2541.9918,12.54367,100.9075,,57.0,0.0,0.2027615204724073,2.471823622047304,1.0,0.7020782803149275,6-BRSA-497-ESS,3020.588162425984,7466.3611723610065,,
2542.0918,12.57984,105.1649,,57.0,0.0090164315485757,0.2267310669291648,2.430918637795224,1.0,0.7301758325459708,6-BRSA-497-ESS,2898.3054231972833,7045.54467127325,,
2542.1918,12.60976,109.2517,,57.0,0.0216017044094493,0.2569954083989528,2.385418081364826,1.0,0.7894682931758603,6-BRSA-497-ESS,2789.887937670535,6655.0491315009185,,
2542.2918,12.62925,111.9662,,57.0,0.0270849234645705,0.2881551480315241,2.346583078740125,1.0,0.875582768504019,6-BRSA-497-ESS,2722.2501076217645,6387.986038643717,,
2542.3918,12.67358,113.822,,57.0,0.0320328946456682,0.3127812152230936,2.317830766404203,1.0,0.9415794506561594,6-BRSA-497-ESS,2677.865439018819,6206.838902848317,,
2542.4918,12.75854,114.9556,,57.0,0.039293331915998,0.3274772971128429,2.298837601049893,1.0,0.9665174359579866,6-BRSA-497-ESS,2651.458476142093,6095.272442577894,,
2542.5918,12.84338,115.3449,,57.0,0.0441631829921269,0.3355413866141764,2.288529267716532,1.0,0.9772301039370154,6-BRSA-497-ESS,2642.5095517877253,6047.460449486704,,
2542.6918,12.86268,115.7596,,57.0,0.0446791043044617,0.3421415070866138,2.283396645669292,1.0,0.9976354330708656,6-BRSA-497-ESS,2633.04296144769,6012.281466072794,,
2542.7918,12.79044,116.1996,,57.0,0.0510468974278275,0.3492143356955441,2.281631868766403,1.0,1.0,6-BRSA-497-ESS,2623.072712814846,5984.886295649895,,
2542.8918,12.65952,117.0047,,57.0,0.0562751274803124,0.3544425204724384,2.281977307086613,1.0,1.0,6-BRSA-497-ESS,2605.023558882677,5944.604645796277,,
2542.9918,12.5499,118.0204,,57.0,0.0585631343044591,0.3567305362204696,2.283467999999996,1.0,1.0,6-BRSA-497-ESS,2582.6043633134614,5897.294420286653,,
2543.0918,12.49567,119.2796,,57.0,0.0613788442519677,0.359546275065616,2.286052839895013,1.0,1.0,6-BRSA-497-ESS,2555.3405611688836,5841.643546759042,,
2543.1918,12.4869,120.9637,,57.0,0.0679985022834629,0.3661659078740142,2.288313212598425,1.0,1.0,6-BRSA-497-ESS,2519.764193720926,5766.009697124013,,
2543.2918,12.49682,122.658,,57.0,0.0762711376115514,0.3744385582677194,2.286845196850392,1.0,1.0,6-BRSA-497-ESS,2484.9581763928973,5682.714670058206,,
2543.3918,12.55657,124.3201,,57.0,0.0801117322572146,0.3782791191601018,2.281263509186362,1.0,1.0,6-BRSA-497-ESS,2451.7354796207533,5593.054683836348,,
2543.4918,12.70426,125.0814,,57.0,0.0826524698425046,0.3808198755905361,2.274961905511821,1.0,1.0,6-BRSA-497-ESS,2436.813147278492,5543.657080908936,,
2543.5918,12.92919,125.09,,57.0,0.0934287742782691,0.3915961742782691,2.271367065616792,1.0,1.0,6-BRSA-497-ESS,2436.645615157087,5534.516600847376,,
2543.6918,13.18313,123.9651,,57.0,0.1154633590551094,0.4136307590551094,2.269655401574803,1.0,1.0,6-BRSA-497-ESS,2458.7565371221417,5580.5300556366265,,
2543.7918,13.38651,121.6469,,57.0,0.1261545251968477,0.4243219251968477,2.273990417322834,1.0,1.0,6-BRSA-497-ESS,2505.612555683704,5697.738941148519,,
2543.8918,13.4391,119.1132,,57.0,0.1096634868767411,0.4078309682415706,2.274825112860897,1.0,1.0,6-BRSA-497-ESS,2558.910347467787,5821.073519979325,,
2543.9918,13.33,116.6289,,57.0,0.0745134022835326,0.3726807947507242,2.269437425196868,1.0,1.0,6-BRSA-497-ESS,2613.417429127772,5930.987321324348,,
2544.0918,13.11961,115.2433,,57.0,0.071802482362289,0.3500141535432802,2.254182196850345,1.0,0.9330721417319108,6-BRSA-497-ESS,2644.839222757418,5961.949489471276,,
2544.1918,12.94536,114.5236,,57.0,0.0949027414435762,0.3429173671915993,2.240893692913382,1.0,0.8317964330708378,6-BRSA-497-ESS,2661.460170654782,5964.049310360474,,
2544.2918,12.92376,114.8369,,57.0,0.0920499300525057,0.342406331233595,2.24393699999999,1.0,0.83965042020993,6-BRSA-497-ESS,2654.1991293739206,5955.855631769901,,
2544.3918,13.11177,115.2788,,57.0,0.0752554342520222,0.3427908102362198,2.257970850393655,1.0,0.8972656425195024,6-BRSA-497-ESS,2644.02474696128,5970.13080635803,,
2544.4918,13.44718,115.5132,,57.0,0.0794439311810657,0.3450184700787348,2.252681889763815,1.0,0.8906894587927555,6-BRSA-497-ESS,2638.659477877853,5944.060419069084,,
2544.5918,13.71154,114.8176,,57.0,0.1066428950132156,0.3495369396325618,2.225747401574711,1.0,0.8146231367451509,6-BRSA-497-ESS,2654.645280862864,5908.5698359830885,,
2544.6918,13.76401,113.0166,,57.0,0.1168408039370068,0.3508042503937004,2.216146377952757,1.0,0.7846716173228369,6-BRSA-497-ESS,2696.9489437834795,5976.833633289271,,
2544.7918,13.57179,110.5633,,57.0,0.1108425553805701,0.3564314493438342,2.216477574803154,1.0,0.8236608401575122,6-BRSA-497-ESS,2756.7918106641173,6110.367226737999,,
2544.8918,13.2829,107.3275,,57.0,0.0890633949606921,0.364352213385794,2.228794328083959,1.0,0.9232692692910202,6-BRSA-497-ESS,2839.9058955067435,6329.566152197625,,
2544.9918,13.05012,104.1205,,57.0,0.0774939762204913,0.3696238362204655,2.235113881889752,1.0,0.9797510535432206,6-BRSA-497-ESS,2927.3774136697384,6543.021894823752,,
2545.0918,12.95859,101.0067,,57.0,0.0881954768766768,0.3640380146981499,2.22975353543305,1.0,0.9251264669289688,6-BRSA-497-ESS,3017.621603319384,6728.552438600545,,
2545.1918,12.9531,98.46898,,57.0,0.1112453202099646,0.3580345307086621,2.21452566141733,1.0,0.8276868343832351,6-BRSA-497-ESS,3095.3910561478347,6854.822925961071,,
2545.2918,12.9378,96.49638,,57.0,0.1292866204724436,0.3652186314960654,2.192406850393696,1.0,0.7912736708661408,6-BRSA-497-ESS,3158.667713752578,6925.084733748546,,
2545.3918,12.88731,94.97735,,57.0,0.1379708797900289,0.4043553291338802,2.157693803149595,1.0,0.8934054068242117,6-BRSA-497-ESS,3209.1861901811326,6924.441155707087,,
2545.4918,12.8674,94.35231,,57.0,0.2072105585299775,0.5053779585299775,2.105961858267818,0.8026589414707139,1.0,6-BRSA-497-ESS,3230.445550299722,6803.195114142206,,
2545.5918,12.95713,94.14661,,57.0,0.3581491448820422,0.6563165448820422,2.045944047244042,0.472768617322646,1.0,6-BRSA-497-ESS,3237.503718933693,6623.7514616828375,,
2545.6918,13.16649,94.30098,,57.0,0.534124634383176,0.832292034383176,1.989264262467229,0.3208754475065713,1.0,6-BRSA-497-ESS,3232.2039495241725,6429.707805793868,,
2545.7918,13.41805,94.96,,57.0,0.5297352706036695,0.8279026706036695,1.946872188976376,0.3311182566929168,1.0,6-BRSA-497-ESS,3209.7725358045495,6249.016882898057,,
2545.8918,13.61143,95.63095,,57.0,0.4171379614173785,0.7153053614173785,1.91761703937009,0.430343503149542,1.0,6-BRSA-497-ESS,3187.2526624487155,6111.930014289343,,
2545.9918,13.70002,96.31395,,57.0,0.3366220839896624,0.6347894839896624,1.898504640419989,0.541550808136219,1.0,6-BRSA-497-ESS,3164.6506035730026,6008.103856191265,,
2546.0918,13.65959,96.64314,,57.0,0.3262223656168004,0.6243897656168004,1.89122808136483,0.5629720047244051,1.0,6-BRSA-497-ESS,3153.8710352333337,5964.6894668364475,,
2546.1918,13.54341,96.8358,,57.0,0.3388450708661324,0.6370124889763686,1.900434330708644,0.5405114291338765,1.0,6-BRSA-497-ESS,3147.596240233467,5981.799954149134,,
2546.2918,13.37374,96.87313,,57.0,0.3274624847769046,0.6256298847769046,1.930857805774275,0.5539180986876616,1.0,6-BRSA-497-ESS,3146.3833159927835,6075.2187856426135,,
2546.3918,13.14936,96.93642,,57.0,0.281361685826833,0.5795291288714524,1.981140934383137,0.6379927154854318,1.0,6-BRSA-497-ESS,3144.3290354646892,6229.358963328542,,
2546.4918,12.9069,97.10613,,57.0,0.2303410393702166,0.5285084393702166,2.033859503936871,0.770480261416851,1.0,6-BRSA-497-ESS,3138.833768784731,6383.946891920812,,
2546.5918,12.71,97.43108,,57.0,0.1879598154854638,0.4861272154854638,2.069074517060439,0.935227733596262,1.0,6-BRSA-497-ESS,3128.365199277274,6472.8207138833095,,
2546.6918,12.6237,97.84593,,57.0,0.1977233254593762,0.4574885293962891,2.073348359580018,0.8797455708658729,0.8712057388448257,6-BRSA-497-ESS,3115.1014661519393,6458.690514771432,,
2546.7918,12.71772,98.1333,,57.0,0.2247003543307022,0.4420204740157493,2.051342149606306,0.7692198354330945,0.7288526055118368,6-BRSA-497-ESS,3105.9793158897132,6371.426286489928,,
2546.8918,13.04673,98.16518,,57.0,0.2552414884513893,0.4494427774277936,2.012361585301919,0.6777383532809812,0.6513161585302724,6-BRSA-497-ESS,3104.9706219659556,6248.323603135296,,
2546.9918,13.60959,97.53036,,57.0,0.2710560317585517,0.4824323816271285,1.963243028871525,0.6426733811022867,0.7089182960623561,6-BRSA-497-ESS,3125.1807129595336,6135.489248681547,,
2547.0918,14.30862,96.51892,,57.0,0.258024279527495,0.5419783921261482,1.922029527558975,0.683909618897825,0.9523310629928904,6-BRSA-497-ESS,3157.9300721558016,6069.634844649895,,
2547.1918,15.00176,94.963,,57.0,0.3023782070866845,0.6005456070866845,1.896256761154829,0.5920635083988252,1.0,6-BRSA-497-ESS,3209.6711350736605,6086.360590966923,,
2547.2918,15.60627,93.06883,,57.0,0.3211042658792774,0.6192716658792774,1.884309454068245,0.5640064341207107,1.0,6-BRSA-497-ESS,3274.9955060142047,6171.104994013582,,
2547.3918,16.0873,91.04922,,57.0,0.2974269047244896,0.5955943047244896,1.878043236220493,0.61140015826756,1.0,6-BRSA-497-ESS,3347.6398809347293,6287.012435691445,,
2547.4918,16.49391,88.93998,,57.0,0.2884010845143146,0.5633948640420976,1.866742821522355,0.6257895661420125,0.9222797412081002,6-BRSA-497-ESS,3427.0302287002987,6397.384078566397,,
2547.5918,16.83615,86.84103,,57.0,0.3283788666667598,0.5330871401574127,1.848086115485518,0.5409497020995558,0.6865547616792508,6-BRSA-497-ESS,3509.861640286855,6486.526564689362,,
2547.6918,16.99091,84.76154,,57.0,0.3563603377952844,0.517222237795273,1.829748062992118,0.4912695094488037,0.5395018409448437,6-BRSA-497-ESS,3595.9705309743076,6579.720113626977,,
2547.7918,16.83162,82.74115,,57.0,0.3582044918635227,0.5219668724409375,1.822824871391076,0.4864331215223018,0.5492297538057308,6-BRSA-497-ESS,3683.7776608132713,6714.88154080527,,
2547.8918,16.31292,80.93208,,57.0,0.3271261433070705,0.5546032551181267,1.828383685039374,0.5364220929134137,0.7629176493439415,6-BRSA-497-ESS,3766.1209251016408,6885.914055341234,,
2547.9918,15.51559,79.32388,,57.0,0.3172188007872094,0.6153862007872094,1.83039174803154,0.5602951818900783,1.0,6-BRSA-497-ESS,3842.4746747133395,7033.233936615472,,
2548.0918,14.74418,78.25466,,57.0,0.3586177884514728,0.6567851884514728,1.804358152230884,0.5007064853018073,1.0,6-BRSA-497-ESS,3894.9757113506084,7027.931177516757,,
2548.1918,14.26463,77.63728,,57.0,0.3430699456692916,0.6381474771653548,1.747166414698164,0.5280407839895008,0.9896373013123364,6-BRSA-497-ESS,3925.948977089357,6859.286198589136,,
2548.2918,14.23551,77.33035,,49.0,0.486166562992073,0.5858149590551461,1.681205165354365,0.3739148692913789,0.3342028377955472,6-BRSA-497-ESS,3941.5313651108527,6626.522890430607,,
2548.3918,14.6012,77.44378,,49.0,0.5714518687664143,0.5724756524934388,1.631617771653533,0.3161971013123294,0.0034335855380252,6-BRSA-497-ESS,3935.758301054003,6421.653188932627,,
2548.4918,15.16755,77.67079,,49.0,0.5752124824146935,0.5752124824146935,1.606442047244116,0.3104524257217929,0.0,6-BRSA-497-ESS,3924.2551801005243,6304.088525429013,,
2548.5918,15.6998,77.98512,,49.0,0.5819003606299396,0.5819003606299396,1.605464685039382,0.3028658921259718,0.0,6-BRSA-497-ESS,3908.437917387317,6274.859050034207,,
2548.6918,15.92916,78.41836,,57.0,0.4850349611550374,0.6051484989501009,1.613836834645665,0.3635970803148388,0.4028392986869531,6-BRSA-497-ESS,3886.8448664317893,6272.733416001031,,
2548.7918,15.8233,79.00843,,57.0,0.4098462181102559,0.6829813713910116,1.616445892388452,0.4302902482939394,0.9160462099734707,6-BRSA-497-ESS,3857.8161849311523,6235.95112572165,,
2548.8918,15.50366,79.73775,,57.0,0.4598503976377933,0.7580177976377933,1.611770133858268,0.3884769755905524,1.0,6-BRSA-497-ESS,3822.530733560954,6161.0408721088825,,
2548.9918,15.23773,80.83131,,57.0,0.4768913406824425,0.7750587406824425,1.607254745406831,0.3791180196850108,1.0,6-BRSA-497-ESS,3770.816036508625,6060.6619687346665,,
2549.0918,15.22276,81.97659,,57.0,0.4540998102361592,0.7522672398949518,1.605869359580054,0.4003959939633112,1.0,6-BRSA-497-ESS,3718.1346528319855,5970.838513775707,,
2549.1918,15.47116,83.17484,,57.0,0.4134605818898249,0.7116279818898249,1.608009582677161,0.4391615598424585,1.0,6-BRSA-497-ESS,3664.5697184388932,5892.663223638286,,
2549.2918,15.82083,84.09435,,49.0,0.4652883377950852,0.6411397761155596,1.625798944881869,0.3915183115487208,0.5897740301846142,6-BRSA-497-ESS,3624.5003380131957,5892.708825265831,,
2549.3918,15.99787,84.83826,,49.0,0.5375083889763399,0.5680984330709019,1.659235199475031,0.3352943648294198,0.1025936713913241,6-BRSA-497-ESS,3592.718662546827,5961.165266708551,,
2549.4918,15.85704,85.37476,,49.0,0.5257448338583773,0.5257448338583773,1.706251818897507,0.3432618527558329,0.0,6-BRSA-497-ESS,3570.141807719284,6091.560953143062,,
2549.5918,15.37547,85.79352,,49.0,0.4947127367453681,0.4947127367453681,1.756327262467275,0.3662494682415011,0.0,6-BRSA-497-ESS,3552.71586945028,6239.731737315655,,
2549.6918,14.78586,86.31433,,49.0,0.4767608582676865,0.4767608582676865,1.801392532808503,0.3813428139107881,0.0,6-BRSA-497-ESS,3531.279220959023,6361.2200198974115,,
2549.7918,14.31004,87.00458,,49.0,0.453014951181068,0.4692085889763755,1.840885874015767,0.4025797212598728,0.0543105492127052,6-BRSA-497-ESS,3503.2638511673754,6449.1089365640955,,
2549.8918,14.09462,88.18681,,57.0,0.3487119837271195,0.4777204052493014,1.878540572178418,0.5245933343830663,0.4326710973748996,6-BRSA-497-ESS,3456.2991903210923,6492.798258605588,,
2549.9918,14.11024,89.58948,,57.0,0.2864327585304195,0.5086850559053944,1.922395902886973,0.64242558425146,0.7453944259830674,6-BRSA-497-ESS,3402.185167276337,6540.346826434861,,
2550.0918,14.15242,91.26982,,57.0,0.246832294488251,0.544999694488251,1.97545033858277,0.7534804937006119,1.0,6-BRSA-497-ESS,3339.548604346979,6597.112421170857,,
2550.1918,14.05099,92.96399,,57.0,0.2747556385826807,0.5729230385826807,2.036365139107726,0.6843311858267712,1.0,6-BRSA-497-ESS,3278.688877273878,6676.607731660775,,
2550.2918,13.74038,94.5703,,57.0,0.2682362031496113,0.5664036031496114,2.100695881889751,0.7037573349081241,1.0,6-BRSA-497-ESS,3222.999186848302,6770.5411191462445,,
2550.3918,13.31979,95.96681,,57.0,0.2330346157481237,0.5312020157481236,2.161014779527436,0.8025894425193916,1.0,6-BRSA-497-ESS,3176.0980697389027,6863.594869934331,,
2550.4918,12.92491,97.09134,,57.0,0.1886813186353175,0.4868487186353175,2.208659086614061,0.9643382545927934,1.0,6-BRSA-497-ESS,3139.3119097954564,6933.669775285477,,
2550.5918,12.70593,98.11124,,57.0,0.1539680999999598,0.4521354999999598,2.233844000000023,1.0,1.0,6-BRSA-497-ESS,3106.6776854517384,6939.833307580325,,
2550.6918,12.63537,99.05175,,57.0,0.1122602307086376,0.4104276307086376,2.245762559055128,1.0,1.0,6-BRSA-497-ESS,3077.179353216879,6910.6141789519415,,
2550.7918,12.62702,100.2234,,57.0,0.1002853679790097,0.3984527679790097,2.256886259842509,1.0,1.0,6-BRSA-497-ESS,3041.2059459168217,6863.655912691015,,
2550.8918,12.62925,101.5713,,57.0,0.1089166283464473,0.4070840283464474,2.266273650918634,1.0,1.0,6-BRSA-497-ESS,3000.847680397908,6800.742028506081,,
2550.9918,12.6647,103.2693,,57.0,0.1560655503936937,0.4542329503936937,2.26136780314961,0.9964604251968644,1.0,6-BRSA-497-ESS,2951.506401224759,6674.441546519644,,
2551.0918,12.79532,104.9636,,57.0,0.1879350341207814,0.4861024341207814,2.237850128608885,0.8654799249341719,1.0,6-BRSA-497-ESS,2903.863815646567,6498.412013307358,,
2551.1918,13.09306,106.5638,,57.0,0.2125918469816307,0.5107592884514469,2.202661624671903,0.7742104333333248,1.0,6-BRSA-497-ESS,2860.2583616575234,6300.181329869956,,
2551.2918,13.50005,107.6711,,57.0,0.2144726157480439,0.512640015748044,2.16954103937012,0.7777475496062385,1.0,6-BRSA-497-ESS,2830.843188190703,6141.630472801083,,
2551.3918,13.86819,108.3118,,57.0,0.2012772608923965,0.4994446608923965,2.143346524934396,0.8409745703411677,1.0,6-BRSA-497-ESS,2814.0978175969744,6031.5867781719435,,
2551.4918,14.04025,108.6645,,57.0,0.1924606509186322,0.4906280797900233,2.119076125984279,0.8933405076115488,1.0,6-BRSA-497-ESS,2804.9639026545005,5943.9320403628435,,
2551.5918,13.96496,108.8671,,57.0,0.1996674307086857,0.4978348307086857,2.087275488188915,0.8744034559054227,1.0,6-BRSA-497-ESS,2799.7439079391297,5843.836832247588,,
2551.6918,13.75036,109.5715,,57.0,0.2147284280839848,0.5128958280839848,2.046082380577441,0.8217581950131394,1.0,6-BRSA-497-ESS,2781.7452530995743,5691.679949621973,,
2551.7918,13.54003,110.72,,57.0,0.2188437708660775,0.5127488091863925,2.001529398950193,0.8100335881892025,0.9857047527562578,6-BRSA-497-ESS,2752.8901734104047,5509.9906141620195,,
2551.8918,13.45331,113.2216,,57.0,0.2717328771653153,0.4818132086614436,1.963802102362225,0.6531469661418305,0.7045716574805341,6-BRSA-497-ESS,2692.065824895603,5286.684526627482,,
2551.9918,13.48579,116.2002,,57.0,0.3381330771651523,0.4414108850394342,1.937766251968538,0.5283311855646082,0.3463752965888189,6-BRSA-497-ESS,2623.0591685728596,5082.875533777139,,
2552.0918,13.60057,119.5804,,49.0,0.4028153577427957,0.4249563918635096,1.926670249343838,0.4461351926509134,0.0742571211547855,6-BRSA-497-ESS,2548.9126980675765,4910.914263541532,,
2552.1918,13.70417,122.3781,,49.0,0.4082923606298932,0.4199184527559047,1.932450669291354,0.4493748779528092,0.0389918915748946,6-BRSA-497-ESS,2490.641707952648,4813.042235498056,,
